Field ID,Field name,Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,ag2a_vs_2b1,ag2a_vs_2b1_other,ag2a_vs_2b2_1,ag2a_vs_2c,ag2a_vs_2c_other,ag2a_vs_2d1,ag2a_04,ag2a_07,ag2a_08,ag2a_08_other,gps_coords,ag3a_02_1,ag3a_02_2,ag3a_02_2_1,ag2a_09,ag2a_vs_08a,ag2a_vs_8b,ag2a_vs_8c
M2,Nyamwishonga 2,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",CW2n61MumoA,2016-04-03T00:00:00Z,4,,,1,,31,0,1,,,v9uAaERYQ92,0.01,,,0.11,L0401102M2,,
M2,Ombe,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",F6gmnrrGL93,2016-07-18T00:00:00Z,1,,43,4,,,0,1,,,iKe1VWkWzRB,0.788,35.0,1,0.39,L0100801M2,,
M4,Avungulu,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",pMDUa1EHvb,2016-01-15T00:00:00Z,1,,21,4,,,0,1,,,bMxR22nF4VA,0.2,,,0.59,L0600502M4,,
M1,Engulu,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3BWtidtw1gB,2015-10-12T00:00:00Z,1,,11,4,,,0,1,,,RYWXYeB1wR7,0.5,,,0.46,L0301103m1,,
M3,Potogingili,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,1,,21,1,,21,1,1,,,KH6dQdTnuP9,0.2,,,0.59,L0701002M3,,
M1,Nabalongo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,1,,11,1,,71a,4,1,,,8CnpxXSEFJ,0.01,,,5.42,L0600101M1,,
M1,Komolo anvu,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,1,,21,1,,21,0,1,,,5yEccT9DDo9,0.033,2.0,1,0.53,L0100201,,
M2,Katale,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,1,,22,1,,22,0,1,,,TAXTo3jAC7A,1.054,,,0.24,L0400402M2,,
M2,Wakobolo,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,1,,71a,1,,71a,1,1,,,fgfDnKR9R57,1.0,,,0.71,L0201302M2,,
M2,Lumonde garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LXeBkVStet6,2015-09-07T00:00:00Z,1,,22,1,,22,0,1,,,7ZFxSHzViH8,0.5,,,0.2,L0300702M2,,
M1,Mwogo garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LXeBkVStet6,2015-09-07T00:00:00Z,1,,11,1,,31,0,1,,,XciS2vp8hB,0.04,,,0.14,L0300702M1,,
M1,Ongule,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",DUyLNfXcu24,2016-07-19T00:00:00Z,1,,11,1,,13,0,1,,,xMJbQC1wYW6,0.01,1.0,1,0.23,L0100803m1,,
M1,Mukibira1,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3eWkuw2PPtA,2015-10-09T00:00:00Z,1,,26,1,,304,1,2,1,,,3.0,,,,,,
M4,Pororanga,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",kAym5mCCtcB,2016-01-16T00:00:00Z,1,,31,1,,31,0,1,,,DUgRfKv8XR5,0.02,,,0.18,L0700702M4,,
M1,Awujo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,1,,21,1,,21,1,1,,,kFvokh7gVE2,0.01,,,0.98,L0600403M1,,
M1,Komolo 1,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",rR4rphkhyt6,2016-07-14T00:00:00Z,1,,21,1,,21,0,1,,,E1JeRKCwDg5,0.208,2.0,1,0.3557,L0100702M1,,
M2,Polohem,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,1,,43,1,,91,1,1,,,mjg3tpX77S8,0.2,,,0.64,L0701401m2,,
M2,Kochi 1,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",SqGfB47Y5q3,2016-07-31T00:00:00Z,1,,43,1,,43,1,1,,,XdEhQPfo4bA,0.18,30.0,1,0.873,L0100103m2,,
M2,Potoeme,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,1,,34,1,,42,0,1,,,dJsX4ymkvs9,0.2,,,0.77,L0701404M2,,
M2,Potolemon,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",udreQXLRb29,2016-01-20T00:00:00Z,1,,11,1,,11,0,1,,,yonwYjcQXa3,0.02,,,0.04,L0700102M2,,
M3,Poloranga,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x16vgM9iGq3,2016-02-07T00:00:00Z,1,,31,4,,,0,1,,,rdtWBZXcBsA,0.03,,,1.9,L0700501m3,,
M1,Mwitonge,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",9iKLxLjVu77,2016-04-10T00:00:00Z,1,,31,1,,23,0,1,,,8VrCbrgDx92,0.02,,,0.18,L0401101m1,,
M2,Era,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",D3dra7efrt6,2016-07-18T00:00:00Z,1,,31,1,,21,0,1,,,SWYgTJktyL2,0.01,1.0,1,0.4,L0101101M2,,
M2,Kechi 1,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Te4C6DJXQq6,2016-07-24T00:00:00Z,1,,21,1,,43,0,1,,,zrjzAmydTY8,0.05,1.0,1,1.55,L0100102m2,,
M2,Bitto,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",hyWdWQ552X7,2016-07-26T00:00:00Z,1,,21,1,,11,0,1,,,uPvBPdLSVJ,0.078,1.0,1,0.31,L0100203m2,,
M1,Poloyawo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",QP58gEJbLF8,2016-02-05T00:00:00Z,4,,,1,,13,0,1,,,pG7AsFR1ttA,0.3,,,0.73,L0701201m1,,
M1,Kojiba,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,1,,35,4,,,0,1,,,ot9dQdwUWdA,0.02,1.0,1,0.754,L0100601M1,,
M1,Ewaka,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",k6Z9D2Z16q9,2015-10-10T00:00:00Z,1,,71a,1,,71a,0,1,,,akuu62K5oFA,0.5,,,0.83,L0300603m1,,
M1,Oto,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,1,,11,1,,43,0,1,,,wTzQV36LbF6,0.06,1.0,1,0.59,L0101201m1,,
M3,Potolakiyo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",ZHkM7aJSPR8,2016-01-26T00:00:00Z,1,,34,1,,42,0,1,,,tEjE8gRz9Y5,0.12,,,0.13,L0700902M3,,
M3,Kechi 2,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Te4C6DJXQq6,2016-07-24T00:00:00Z,1,,11,1,,21,0,1,,,LJHw1qja4k7,0.052,1.0,1,2.01,L0100202m3,,
M3,Kechi,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",VyrUWsmH5zA,2016-07-19T00:00:00Z,1,,31,1,,22,0,2,1,,,7.0,1.0,2,,L0100703m3,,
M2,Mumusozi,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",mBXHuSst1y6,2016-04-17T00:00:00Z,1,,22,1,,22,1,1,,,8EM5B6sFtc3,1.0,,,0.12,L0401001m2,,
M3,Sweet potatoes behind house,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",mUQGMG1UT55,2015-08-10T00:00:00Z,1,,22,1,,22,0,1,,,VtJT7ovuKK2,0.025,,,0.3,L0300202M3,,
M2,Mukagoma,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",xJ36NSni7X2,2016-04-24T00:00:00Z,4,,,1,,87,0,1,,,UwCDvLUmae2,0.5,,,0.117,L0400703M2,,
M1,Omusili Gwabinyobwa,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,4,,,4,,,1,1,,,18yuVV1pVp6,0.01,,,0.48,L0600602M1,,
M1,Etooke 1,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",vPv6VoT5Hx6,2015-09-11T00:00:00Z,1,,71a,1,,71a,0,1,,,RkkRCDbMTUA,0.5,,,0.2,L0300503m1,,
M5,Bush land garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LXeBkVStet6,2015-09-07T00:00:00Z,4,,,4,,,1,1,,,hYMWyaYnXo4,0.6,,,0.27,L0300702M5,,
M4,Weke,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,4,,,1,,31,0,1,,,vRbVufPw37,0.2,10.0,1,1.306,L0100403M4,,
M5,Poikwoyo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",nf2b6XaXDy3,2016-01-20T00:00:00Z,1,,21,1,,34,2,2,1,,,8.0,,,,,,
M2,Bwe,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",RscSHibFMZ,2016-01-30T00:00:00Z,1,,21,4,,,1,1,,,Y5VqkKtowN6,0.04,,,0.78,L0700502M2,,
M2,Busikilwa,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1YCu7s1wQ37,2015-11-23T00:00:00Z,1,,26,1,,86,0,2,2,,,30.0,,,,,,
M1,Ibumbi,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ypMu1Vkfqo9,2015-10-16T00:00:00Z,1,,71a,1,,71a,0,1,,,2k5MThEZ6T5,0.02,,,0.05,L0200702M1,,
M4,Hakanyuma,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",n4TwADF35,2016-04-13T00:00:00Z,1,,23,4,,,0,1,,,oBU6ybmdjc2,0.05,,,0.04,L0401103m4,,
M1,Potobata,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,1,,11,1,,31,0,1,,,VYta3EZpVKA,0.006,,,0.37,L0701402M1,,
M3,Yumbe,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,1,,304,1,,304,0,1,,,jDdmZdB9hU8,0.03,1.0,1,0.27,L0101201m3,,
M1,Oto,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vbnCBWJgn15,2016-07-18T00:00:00Z,1,,11,1,,22,0,1,,,3vmopY9Ahr7,0.05,1.0,1,0.62,L0100303M1,,
M3,Wansi,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,1,,31,1,,11,0,1,,,2zBJ8r24VY6,250.0,,,0.33,L0200301m3,,
M5,Kyagahinda,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",WmaX2iuVse5,2016-04-06T00:00:00Z,1,,13,1,,31,0,2,2,,,2.5,,,,,,
M3,Polapena,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",E9xodbJqWb8,2016-02-08T00:00:00Z,1,,33,4,,,0,1,,,RxUq8fv1jiA,0.06,,,1.11,L0700701m3,,
M3,Mubigugu,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",akR9WC1ESX,2016-04-15T00:00:00Z,1,,31,1,,26,0,1,,,6NdES2ymTe7,0.02,,,0.15,L0401201m3,,
M3,Gwasalo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,1,,43,1,,11,1,2,1,,,2.0,,,,,,
M3,Kamilo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",52MH5CafZg9,2016-03-31T00:00:00Z,1,,13,1,,11,0,2,1,,,5000.0,,,,L0400301m3,,
M1,Mukibaya,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,1,,23,1,,23,0,1,,,zAXkiNte1mA,0.03,,,0.18,L0400902M1,,
M2,Polomodo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",tsxUHiQSdd5,2016-02-08T00:00:00Z,4,,,1,,43,1,1,,,APc32EXzj52,0.2,,,1.3,L0700603m2,,
M3,Iti,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",mSfzhnwYib5,2016-07-12T00:00:00Z,4,,,1,,31,0,1,,,VNianBzP15,0.21,2.0,1,0.55,L0101202M3,,
M3,Poyo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Jm8YLfzpoy5,2016-01-17T00:00:00Z,1,,11,1,,21,0,2,1,,,2.0,,,,L0601002m3,,
M1,Kulusozi,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",VQjx1ubsk84,2015-09-08T00:00:00Z,1,,22,1,,22,0,1,,,KksSSmH36g8,0.05,,,0.25,L0300302m1,,
M5,Potopena,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,1,,34,1,,42,1,1,,,AwhaZnFK5S3,0.032,,,1.45,L0700602M5,,
M3,Gilo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,1,,11,1,,12,0,1,,,Gd12ed1wE32,1.5,15.0,1,0.54,L0100602M3,,
M8,Etooke,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",L3z2GfyVdH5,2015-08-10T00:00:00Z,1,,71a,1,,71a,0,1,,,KU7CoGSF4CB,0.5,,,0.24,L0300102m8,,
M1,Musili Gwomuka,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",4Ltk7eBsFy2,2016-01-12T00:00:00Z,1,,71a,1,,71a,0,1,,,8eqtcsyzT3B,0.01,,,0.08,L0600202M1,,
M3,Wiki,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,1,,21,1,,31,0,1,,,99U9mbh5Cz6,0.1,5.0,1,0.68,L0100401m3,,
M2,Ombe anvu,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,1,,21,1,,21,0,1,,,iXFP1vSgKC6,0.532,5.0,1,0.555,L0100201M2,,
M1,Kwaifo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",hFv6mHJEwd5,2016-01-28T00:00:00Z,1,,11,1,,11,3,1,,,Uf1q1Vms4y,0.2,,,0.92,L0600204m1,,
M3,Potoibu,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,1,,34,1,,42,1,1,,,WsPkVkfJtc6,0.06,,,1.2,L0701404M3,,
M4,Nabahana 1,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,1,,21,4,,,0,2,2,,,5.1,,,,,,
M4,Mukiharo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,1,,32,1,,23,0,1,,,VwLqrY5iuR3,0.05,,,0.22,L0400102M4,,
M4,Gwabulindi,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",WmaX2iuVse5,2016-04-06T00:00:00Z,1,,35,4,,,0,2,2,,,2.0,,,,,,
M4,Home garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",4mjZfGs3Aw,2015-09-08T00:00:00Z,1,,71a,1,,71a,1,1,,,5dcKpDnCha9,0.01,,,0.7,L0300701M4,,
M2,Polmogo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",zVWFb5eAbV7,2016-02-05T00:00:00Z,1,,42,1,,21,1,2,1,,,6.0,,,,L0700801m2,,
M1,Polapena,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x16vgM9iGq3,2016-02-07T00:00:00Z,1,,33,1,,42,1,1,,,QT9bn5fMg17,1.0,,,0.21,L0700501m1,,
M3,Hamatongo,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,4,,,1,,35,0,2,2,,,4.0,,,,,,
M4,Ebari,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",ve5Vid3J3j2,2015-08-16T00:00:00Z,1,,31,1,,71a,0,1,,,omrvBTUNTr4,0.7,,,0.17,L0300804m4,,
M2,Wampimbi,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UYwovny68h,2016-04-27T00:00:00Z,1,,31,1,,35,0,1,,,xYRqeq6CC7,0.048,,,0.3,L0401203m2,,
M4,Ebihimba,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",kAKQZBMLkGA,2016-01-29T00:00:00Z,1,,11,1,,43,0,1,,,eqC9CkzAXV3,0.05,,,0.2,L0600603m4,,
M1,Poloyawo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uMco3gkx1Z8,2016-02-08T00:00:00Z,4,,,1,,11,0,1,,,z5pmc17xsd3,0.01,,,0.28,L0701004m1,,
M1,Mayindi,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",6vZXvHtQdG2,2016-01-19T00:00:00Z,1,,11,1,,11,2,1,,,zikojS3XFp9,1.0,,,2.7,L0600402m1,,
M1,Emanga,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r4YWWf5e5x3,2015-10-14T00:00:00Z,1,,31,1,,22,0,1,,,gvjc5nD6kw7,0.5,,,0.06,L0300601m1,,
M1,Alonyo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",RscSHibFMZ,2016-01-30T00:00:00Z,1,,11,1,,71a,0,1,,,nHgQ1FoSHL5,0.02,,,0.27,L0700502M1,,
M2,Sheero,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",SDoi2yLPd6,2015-10-15T00:00:00Z,1,,11,1,,43,1,1,,,sCbHHw4naS6,0.5,,,0.8,Lo200501m2,,
M2,Loloroma 2,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",CR6uc2DJjF2,2016-07-23T00:00:00Z,1,,31,1,,43,0,1,,,qCQpANevDt2,0.31,7.0,1,0.453,L0100302M2,,
M5,Kyorinibuni,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,1,,11,1,,22,0,1,,,QFZ8aAysXg3,0.07,,,0.26,L0600403M5,,
M2,Ebwabo,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",V5nBNdt5Wo9,2016-01-08T00:00:00Z,1,,22,1,,47,1,1,,,zZ7jFGnJCc8,0.02,,,0.36,L0201301m2,,
M2,Kibira Anvu 2,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",8r9jJ38EDF2,2016-07-17T00:00:00Z,1,,21,1,,21,1,1,,,KA4xVPe6BM5,0.7,12.0,1,0.3161,L0100601M2,,
M3,Ewaka,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,1,,71a,1,,71a,1,1,,,uLjGqCv4tb7,0.5,,,0.25,L0200201m3,,
M2,Buwali,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ypMu1Vkfqo9,2015-10-16T00:00:00Z,1,,304,1,,304,0,1,,,es43UCwaqY,1.0,,,0.109,L0200702M2,,
M3,Hamhabo 1,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,1,,31,1,,16,0,1,,,z8FYJdME175,0.06,,,0.05,L0401301m3,,
M2,Mutila,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",D3k4R1hEUdA,2016-01-06T00:00:00Z,1,,22,1,,21,1,1,,,D7W3oPARc12,0.06,,,0.29,L0201303m2,,
M3,Era,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",U7Y9xmtZk89,2016-07-18T00:00:00Z,1,,31,1,,21,0,1,,,b9DmjV4CaE3,0.05,3.0,1,0.45,L0100701m3,,
M3,Nambale,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,1,,31,1,,22,2,1,,,miw4MDpatt3,0.15,,,0.23,L0201103M3,,
M2,Nashiro,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",8jLMpgU7qmA,2016-01-07T00:00:00Z,1,,11,1,,43,0,1,,,CbBpDdTQch9,0.5,,,0.025,L0200304m2,,
M1,Kisabo,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",fUwjdZnv1x2,2016-01-17T00:00:00Z,1,,11,1,,11,1,1,,,i4G9tHoALP8,0.02,,,1.2,L0600701m1,,
M1,Lusolo,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,1,,71a,1,,71a,0,1,,,qbfWSt2WZ4,0.02,,,0.29,L0201302M1,,
M6,Kibira garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,1,,43,1,,31,3,2,2,,,0.21,,,,,,
M2,Garden near electric poles,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-08-17T00:00:00Z,1,,21,1,,21,1,1,,,fwEf6avCn36,0.1,,,0.13,L0300601M2,,
M2,Muruhanga,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",6knFhJg33R9,2016-03-31T00:00:00Z,1,,31,1,,31,0,1,,,dALCVxkwds4,0.508,,,0.106,L0401303M2,,
M2,Jaka,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",mpqcPSFDpCB,2016-02-03T00:00:00Z,1,,41,1,,41,1,1,,,jtVE4rXZpE4,0.05,,,0.35,L0601001m2,,
M5,Mumusozi,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,1,,31,4,,,1,2,2,,,3.0,,,,,,
M2,Kwaabori,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,1,,11,1,,11,1,1,,,LY9fpb3GYk4,0.02,,,1.44,L0600902m2,,
M2,Mei,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",EQUQxBxxA28,2016-07-25T00:00:00Z,1,,43,1,,22,0,1,,,HTBSH2NTR92,0.1,1.0,1,0.45,L0101102m2,,
M1,Komolo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,1,,21,1,,21,0,1,,,hZS3wZecLEB,1.0,20.0,1,0.341,L0100401M1,,
M2,Burungi,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",z9PS7Qjy5L2,2016-04-07T00:00:00Z,1,,31,1,,31,0,1,,,NtsK6UEMAd7,0.54,,,0.19,L0401002M2,,
M4,Hamhabo 2,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,1,,31,1,,23,0,1,,,EfabCWE1RD8,0.08,,,0.09,L0401301m4,,
M3,Nabutawo,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,1,,60,1,,60,0,1,,,HgBUPAuXiM3,0.2,,,0.19,L0200502M3,,
M1,Ahaka,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Kq42xQGSvu4,2016-04-14T00:00:00Z,1,,23,1,,11,0,1,,,fPpWBBmg7J6,0.05,,,0.44,L0400401m1,,
M2,Ngigo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",aANwrQbMsa3,2016-07-19T00:00:00Z,1,,21,1,,21,0,1,,,fvShin4PeR7,0.07,3.0,1,0.817,L0101402M2,,
M7,Mukigoma,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",xJ36NSni7X2,2016-04-24T00:00:00Z,1,,31,4,,,0,2,2,,,1.0,,,,,,
M2,Church garden 1,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LAqtBPvPxy,2015-10-07T00:00:00Z,1,,21,1,,35,1,1,,,fe4A7R9iRr9,1.5,,,1.968,L0301002M2,,
M3,Kiapine,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,1,,31,4,,,0,2,1,,,5.0,,,,L0600201m3,,
M1,Home garden,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",1DKzT4xkSq9,2015-09-11T00:00:00Z,1,,71a,1,,71a,1,1,,,4ssgXftrdh4,0.034,,,1.2,L0300803M1,,
M2,Halugulu,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vkQ3CHAz8S2,2016-04-05T00:00:00Z,1,,31,1,,35,0,1,,,s3fNUUZPU47,0.05,,,0.12,L0400201m2,,
M3,Injo,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,1,,11,1,,34,0,1,,,horLEkiJQZ7,0.14,7.0,1,0.632,L0100403M3,,
M2,Kibureni,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",pMDUa1EHvb,2016-01-15T00:00:00Z,1,,21,1,,31,0,1,,,1Mhg9DT6H76,0.21,,,1.04,L0600502M2,,
M4,Polomogo,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",Uvc1cgf5XM9,2016-02-05T00:00:00Z,1,,21,1,,43,0,2,1,,,8.0,,,,L0700703m4,,
M1,Polchoki,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",jsuqiyHhZp3,2016-02-04T00:00:00Z,1,,21,1,,21,0,1,,,F6odqq1bHDA,0.01,,,0.76,L0701403m1,,
M3,Sambya,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",tNWzZ2EiTjA,2016-07-25T00:00:00Z,1,,11,4,,,2,1,,,1mpmodn6KV8,0.075,1.0,1,3.59,L0100402M3,,
M5,Gweruguru,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,1,,22,4,,,3,1,,,8TNYiCEtqk5,0.07,,,1.59,L0600101M5,,
