Country,Partner Organization,longitude,latitude,Region,District,Landscape #,Household ID,Household head ID,Enumerator ID,Time interview start,Date of interview,Supervisor ID,Questionnaire inspection date,Clerk ID,Data entry date,fr_01,fr2_10,fr_5,ag12b_vs_09a,ag12a_vs_10,ag12a_vs_10_other,End Time,Survey Instrument
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",FtidgPbhow5,CanZr2UhKo5,,2000-01-01 10:35:00 UTC,2016-04-20,i3ZgvUSffF,2016-04-20,i3ZgvUSffF,2016-04-20T00:00:00Z,1,4,1462352891414.jpg,2,,,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,02,27,"L06",ACtMM9ksKX9,8SSHCQWSh32,,2000-01-01 11:30:00 UTC,2015-10-05,i3ZgvUSffF,2015-10-05,73SJ6W4Wnt9,2016-10-05T00:00:00Z,1,3,1463411891185.jpg,2,,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",DRwp2xk3gPB,bVjRfoy3kw3,,2000-01-01 09:43:00 UTC,2016-07-22,i3ZgvUSffF,2016-07-22,i3ZgvUSffF,2016-07-22T00:00:00Z,1,4,1470253392331.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",DybB4C7m1V6,3MmqLjF5q29,,2000-01-01 10:15:00 UTC,2016-07-22,i3ZgvUSffF,2016-07-22,i3ZgvUSffF,2016-07-22T00:00:00Z,1,4,1470322676518.jpg,2,,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,02,25,"L01",KeSq3y3A1h4,P1VBoqcAhd5,,2000-01-01 11:42:00 UTC,2016-01-13,i3ZgvUSffF,2016-01-13,i3ZgvUSffF,2016-01-13T00:00:00Z,1,3,1465878766569.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",LZ29vrnear2,ude7WKA4z44,,2000-01-01 10:16:00 UTC,2016-04-23,i3ZgvUSffF,2016-04-23,i3ZgvUSffF,2016-04-23T00:00:00Z,1,4,1462437855219.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",jT3NCQFGuW8,RD85P2XFZc6,,2000-01-01 13:40:00 UTC,2016-02-08,i3ZgvUSffF,2016-02-08,73SJ6W4Wnt9,2016-02-08T00:00:00Z,1,3,1463244040886.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,05,57,"L07",mE3oDzqBqu4,knct41uERr9,Ei6Xo6n7oU4,2000-01-01 08:34:00 UTC,2016-08-11,Ei6Xo6n7oU4,2016-08-11,Ei6Xo6n7oU4,2016-08-11T00:00:00Z,1,2015,1473633895609.jpg,2,,,2000-01-01 10:00:00 UTC,paper
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,02,28,"L06",fiLpRcMBzoA,QMvKz9cadwA,,2000-01-01 10:13:00 UTC,2015-11-14,i3ZgvUSffF,2015-11-14,i3ZgvUSffF,2015-11-14T00:00:00Z,1,3,1463309262603.jpg,2,,,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,02,27,"L06",YVG8nKF7bC4,pBZ7mRq7vU3,,2000-01-01 10:24:00 UTC,2015-10-15,7uGksuof8p3,2015-12-05,i3ZgvUSffF,2015-12-05T00:00:00Z,1,3,1449301459685.jpg,1,9,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,05,54,"L03",rYhbEL7oXj9,udLXVkU4Zv6,,2000-01-01 11:15:00 UTC,2016-07-26,i3ZgvUSffF,2016-07-26,i3ZgvUSffF,2016-07-26T00:00:00Z,1,4,1470159168169.jpg,1,9,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,03,32,"L04",wr5wPxGTis,1zMjz3z1cQ9,,2000-01-01 11:00:00 UTC,2016-02-10,i3ZgvUSffF,2016-02-10,73SJ6W4Wnt9,2016-02-10T00:00:00Z,1,3,1463061848707.jpg,1,6,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",t8pSXYMtCP,KfP8S8sqQS9,,2000-01-01 13:03:00 UTC,2016-03-01,i3ZgvUSffF,2016-03-01,i3ZgvUSffF,2016-03-01T00:00:00Z,1,4,1463234088538.jpg,1,5,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,04,43,"L02",Urb5aXE3gA2,vV5gSRHAMM3,,2000-01-01 08:50:00 UTC,2016-05-16,i3ZgvUSffF,2016-05-16,i3ZgvUSffF,2016-05-16T00:00:00Z,1,4,1464256133645.jpg,2,,,,
