Country,Partner Organization,longitude,latitude,Region,District,Landscape #,Household ID,Household head ID,Enumerator ID,Time interview start,Date of interview,Supervisor ID,Questionnaire inspection date,Clerk ID,Data entry date,fr_01,fr2_10,fr_5,ag12b_vs_09a,ag12a_vs_10,ag12a_vs_10_other,End Time,Survey Instrument
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",PXb5NT8y8n6,MRme9V1Z9P3,,,,d12YSFUD4x8,2015-02-18,jPsrT9HYaWB,2015-02-18T00:00:00Z,1,,1425470227250.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",XEA6aofdZo5,iNhd7sBLtW4,,,,b1NCZnXapeA,2015-03-29,intxmu8iSK4,2015-03-29T00:00:00Z,1,2,1432893002049.jpg,1,other,Ghana commercial bank,,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",5G241XCT6VA,HPu1SmrS8qA,,,,kNZW9z5PqgB,2014-10-02,intxmu8iSK4,2014-10-02T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",wGsPM221dM8,Xo2KptC6kV,,,,b1NCZnXapeA,2015-03-29,intxmu8iSK4,2015-03-29T00:00:00Z,1,2,1432819506421.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,03,01,"L06",hrKn2nuXSs9,kVREjdF3H84,,,,kNZW9z5PqgB,2014-09-10,QwBungHb3H3,2014-09-10T00:00:00Z,1,2,,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,02,09,"L06",W8ZrkDDq8B,KdFVyTcx5GB,,,,kNZW9z5PqgB,2014-09-12,QwBungHb3H3,2014-09-12T00:00:00Z,1,2,,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,06,12,"L04",vVmon4etMR7,9MfwTmiFLd5,,,,oJ7XkQgmjf5,2014-08-22,intxmu8iSK4,2014-08-23T00:00:00Z,1,2,1408792869498.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",n3hCRp3nTfB,MvsJGncq8f4,,,,GiqrBSUhcd2,2015-02-10,GAWwuvyzXu6,2015-03-10T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",tKy51hwqVM2,sjqrdNw3xi8,,,,xexPKpAgiJ2,2014-12-31,jPsrT9HYaWB,2014-12-31T00:00:00Z,1,,1420025404961.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,03,01,"L06",LeYiNjAjKi2,xt9qRfoV3K9,,,,kNZW9z5PqgB,2014-09-09,QwBungHb3H3,2014-09-09T00:00:00Z,1,2,,,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",UmXMMFYwnL4,bUnkqUZG1J3,,,,xexPKpAgiJ2,2014-09-28,jPsrT9HYaWB,2014-09-28T00:00:00Z,1,2,1411935517426.jpg,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",Ly7CbRbwGm9,gDxp4CRSk76,,,,GiqrBSUhcd2,2015-05-26,Nv3qBdibWD5,2015-05-26T00:00:00Z,1,2,1432647472810.jpg,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",uCZDB9k9WmA,ifb3j53Zhi9,,,,b1NCZnXapeA,2015-04-01,intxmu8iSK4,2015-04-01T00:00:00Z,1,2,1432823477068.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",6o1LRkbmmy9,HH8ykhb5Zi7,,,,GiqrBSUhcd2,2015-05-21,Nv3qBdibWD5,2015-05-21T00:00:00Z,1,2,,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",aEPhhDYMsKA,6XvsbmHXPu9,,,,GiqrBSUhcd2,2015-02-09,GAWwuvyzXu6,2015-02-12T00:00:00Z,1,2,1426005914475.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",3oYDbENAuo,Pz1qhZrUMX9,,,,fBG8mpPu1V3,2014-10-05,jPsrT9HYaWB,2014-10-05T00:00:00Z,1,2,1412500533606.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",PpJDFyaTPe6,A3Fi7p7XQN,,,,GiqrBSUhcd2,2015-05-15,jPsrT9HYaWB,2015-05-15T00:00:00Z,1,2,1431691706570.jpg,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",go6Ch5Km3k7,razgnfA5kz3,,,,GLjkaGjMaf6,2014-12-16,Nv3qBdibWD5,2014-12-16T00:00:00Z,1,2,1418728657295.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,05,03,"L06",jCvYgt72fP4,jCdD4EJhC65,,,,kNZW9z5PqgB,2014-09-12,QwBungHb3H3,2014-09-12T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",5xb8kqgFVh9,KmwyPAJpyn,,,,GiqrBSUhcd2,2015-04-28,jPsrT9HYaWB,2015-04-28T00:00:00Z,1,2,1430226410260.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,06,12,"L04",AZbZLMWXXU5,,,,,fBG8mpPu1V3,2014-09-03,jPsrT9HYaWB,2014-09-03T00:00:00Z,1,2,1409747608197.jpg,1,other,St. Martins De-Porres Co-Op Credit Union Ltd.,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,02,09,"L06",TVHKxGJD4T5,q378kKe73D9,,,,uGU4MKgmkX8,2014-09-12,QwBungHb3H3,2014-09-12T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",dVULAjf4W89,,,,,,2015-02-04,,2015-03-10T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",FYM9NczMwv9,7GdqCWyji42,,,,b1NCZnXapeA,2015-03-29,intxmu8iSK4,2015-03-29T00:00:00Z,1,2,1432820355148.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",arUegScQDF9,RNQtDpCcR93,,,,b1NCZnXapeA,2014-12-31,intxmu8iSK4,2014-12-31T00:00:00Z,1,2,1419994908430.jpg,1,1,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",Wth4nHzDVc8,,,,,xexPKpAgiJ2,2015-01-02,jPsrT9HYaWB,2015-01-02T00:00:00Z,1,,,1,1,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,02,09,"L06",CTRQQXCQTVB,J5BV28uSW17,,,,kNZW9z5PqgB,2014-09-13,,2014-09-13T00:00:00Z,1,2,,,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",NZwEq9cA5VB,iDnmwFxpkc4,,,,xexPKpAgiJ2,2014-11-29,jPsrT9HYaWB,2014-11-29T00:00:00Z,1,,1417770873409.jpg,1,2,,,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,06,12,"L04",qAcLcu8zBx5,DkApGAu6Dn5,,,,GiqrBSUhcd2,2014-08-29,intxmu8iSK4,2014-08-29T00:00:00Z,1,2,1409313463460.jpg,1,2,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",ZgVCya2zX73,BEXgkj9PNi3,,,,b1NCZnXapeA,2015-02-19,intxmu8iSK4,2015-02-19T00:00:00Z,1,2,1424337371313.jpg,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",w5r45534D96,Y894FuHAgPB,,,,GiqrBSUhcd2,2014-09-27,intxmu8iSK4,2014-09-27T00:00:00Z,1,2,1412009517297.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",MdadqCNEiL,eMD4cDkdHW8,,,,b1NCZnXapeA,2014-12-31,intxmu8iSK4,2014-12-31T00:00:00Z,1,2,1420028614127.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",U18xstU8LR7,rffqVbQjHu2,,,,GiqrBSUhcd2,2015-05-27,jPsrT9HYaWB,2015-05-27T00:00:00Z,1,2,1432736313188.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,02,09,"L06",3262VdP66d2,WzQFh76EdC8,,,,kNZW9z5PqgB,2014-09-14,,2014-09-14T00:00:00Z,1,2,,,,,,
