Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Livestock code,Animal name,ag10a_05_1,ag10a_05_2,ag10a_05_3,ag10a_19,ag10a_20,ag10a_21,ag10a_24,ag10a_25,ag10a_26,ag10a_27,ag10a_33,ag10a_34,ag10a_vs_01,ag10a_vs_02,ag10a_vs_03,ag10a_vs_04
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",kyXkjdQuZSA,2016-07-24T00:00:00Z,10,Chickens,3,0,,1,1,10000.0,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vsXLkjJ58x2,2016-07-27T00:00:00Z,10,Chickens,8,0,,2,,,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",FiycRUoeZh,2016-01-13T00:00:00Z,7,GOATS,9,,0,1,3,182000.0,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",YXV6xbSxws2,2016-01-28T00:00:00Z,15,Dogs,1,,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,10,Chickens,6,0,,1,1,15000.0,1,4,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,2,COWS,3,0,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,1,BULLS,2,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",DUyLNfXcu24,2016-07-19T00:00:00Z,2,Cows,2,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",L8vM1Pqk5B6,2016-02-03T00:00:00Z,10,CHICKENS,10,0,,2,,,1,15,0,,2,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",U7Y9xmtZk89,2016-07-18T00:00:00Z,7,Goats,1,,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,10,CHICKENS,3,0,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,4,HEIFERS,,,1,2,,,2,,,,2,,2,8,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",9D4NrgAzDH4,2016-01-30T00:00:00Z,10,CHICKENS,3,0,,1,1,8000.0,1,3,0,,2,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",VHVUj6zT8c6,2016-07-17T00:00:00Z,7,Goats,4,,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",F6gmnrrGL93,2016-07-18T00:00:00Z,2,Cows,3,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",akR9WC1ESX,2016-04-15T00:00:00Z,2,COWS,3,0,0,2,,,2,,,,2,,0,0,3,7
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,2,COWS,1,0,0,2,,,2,,,,2,,0,4,0,6
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,7,GOATS,4,,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,7,GOATS,4,,,1,6,360000.0,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,1,Bulls,1,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,7,GOATS,1,,,1,1,90000.0,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",jspz3eC2TW3,2016-01-15T00:00:00Z,9,PIGS,,4,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",DUyLNfXcu24,2016-07-19T00:00:00Z,10,Chickens,6,0,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",D3dra7efrt6,2016-07-18T00:00:00Z,10,Chickens,4,0,,1,1,15000.0,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,7,GOATS,6,,0,1,2,180000.0,1,1,0,,2,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3eWkuw2PPtA,2015-10-09T00:00:00Z,1,BULLS,5,0,0,2,,,2,,,,2,,0,2,0,8
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,10,CHICKENS,20,0,,1,5,50000.0,1,3,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,7,GOATS,6,,0,1,1,75000.0,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",rR4rphkhyt6,2016-07-14T00:00:00Z,10,Chickens,12,0,,2,,,1,2,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,7,GOATS,4,,0,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GuUwLgiijo2,2015-10-16T00:00:00Z,12,RABBITS,2,,,2,,,2,,,,2,,2,8,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,8,Sheep,1,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",SqGfB47Y5q3,2016-07-31T00:00:00Z,10,Chickens,10,0,,2,,,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",wEEPeGoe7x7,2016-07-31T00:00:00Z,8,Sheep,1,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",pfmDHWctSE3,2015-09-11T00:00:00Z,10,CHICKENS,4,,,1,1,15000.0,1,1,0,,2,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",rR4rphkhyt6,2016-07-14T00:00:00Z,7,Goats,12,,0,2,,,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,2,COWS,2,0,0,2,,,2,,,,2,,0,2,0,8
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",udreQXLRb29,2016-01-20T00:00:00Z,10,CHICKENS,16,0,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",5xza3zKCC65,2015-11-21T00:00:00Z,2,COWS,0,2,0,2,,,2,,,,2,,4,2,0,4
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",cTxbn5tVsdA,2016-02-05T00:00:00Z,2,COWS,3,0,0,2,,,2,,,,2,,2,0,3,5
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",9iKLxLjVu77,2016-04-10T00:00:00Z,2,COWS,2,0,0,2,,,2,,,,2,,0,8,0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,2,COWS,2,0,0,1,2,1500000.0,2,,,,2,,0,3,0,7
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vCMe7iY3tJ,2016-07-16T00:00:00Z,15,Dogs,4,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Te4C6DJXQq6,2016-07-24T00:00:00Z,2,Cows,30,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,15,Dogs,3,,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",QP58gEJbLF8,2016-02-05T00:00:00Z,1,BULLS,4,0,0,2,,,2,,,,2,,2,0,0,8
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,1,Bulls,1,0,0,1,1,300000.0,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",k6Z9D2Z16q9,2015-10-10T00:00:00Z,2,COWS,5,0,0,2,,,2,,,,2,,0,5,0,5
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,10,Chickens,3,0,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,4,HEIFERS,5,0,0,1,1,400000.0,2,,,,2,,0,1,0,9
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,10,CHICKENS,12,0,,2,,,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Te4C6DJXQq6,2016-07-24T00:00:00Z,7,Goats,40,,0,2,,,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,10,CHICKENS,10,0,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",mUQGMG1UT55,2015-08-10T00:00:00Z,10,CHICKENS,3,0,,2,,,1,1,0,,2,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,7,GOATS,6,,0,1,2,100000.0,1,2,0,,2,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",5xza3zKCC65,2015-11-21T00:00:00Z,1,BULLS,1,0,0,2,,,2,,,,2,,0,3,0,7
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",dxNCxyUf9J5,2016-01-14T00:00:00Z,16,Other,1,,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",vPv6VoT5Hx6,2015-09-11T00:00:00Z,9,PIGS,,10,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,8,Sheep,4,,,1,1,70000.0,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7Yy7Sqs8eRA,2016-02-02T00:00:00Z,7,GOATS,3,,0,2,,,1,1,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,2,COWS,,,4,2,,,2,,,,2,,2,8,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1YCu7s1wQ37,2015-11-23T00:00:00Z,7,GOATS,3,,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ypMu1Vkfqo9,2015-10-16T00:00:00Z,2,COWS,1,0,0,2,,,2,,,,2,,0,8,0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,1,BULLS,4,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",kAKQZBMLkGA,2016-01-29T00:00:00Z,7,GOATS,6,,0,1,2,200000.0,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,7,Goats,5,,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vbnCBWJgn15,2016-07-18T00:00:00Z,10,Chickens,5,0,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,15,Dogs,1,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",s1YRqRa7dg5,2015-10-14T00:00:00Z,10,CHICKENS,5,0,,2,,,1,2,0,,2,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8WWivGcFUz5,2015-07-30T00:00:00Z,10,CHICKENS,9,0,,2,,,1,2,0,,2,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,12,RABBITS,2,,,2,,,1,1,0,,2,,5,5,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,8,Sheep,3,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",akR9WC1ESX,2016-04-15T00:00:00Z,10,CHICKENS,5,0,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",mUQGMG1UT55,2015-08-10T00:00:00Z,7,GOATS,3,,0,1,1,30000.0,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,10,CHICKENS,30,0,,1,2,60000.0,1,10,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,2,COWS,0,,3,2,,,2,,,,2,,1,8,,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,1,BULLS,1,0,0,1,1,1200000.0,2,,,,2,,0,2,0,8
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QJMME7KeMn,2015-11-21T00:00:00Z,2,COWS,2,0,0,2,,,2,,,,2,,2,5,0,3
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,10,CHICKENS,15,0,,2,,,1,12,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",hiJdT15von9,2015-11-20T00:00:00Z,1,BULLS,1,0,0,2,,,2,,,,2,,0,1,0,9
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",VQjx1ubsk84,2015-09-08T00:00:00Z,2,COWS,,,1,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,7,GOATS,2,,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,2,Cows,2,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",jspz3eC2TW3,2016-01-15T00:00:00Z,10,CHICKENS,19,0,,2,,,1,5,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,2,COWS,3,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",4Ltk7eBsFy2,2016-01-12T00:00:00Z,7,GOATS,3,,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,7,Goats,8,,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",SqGfB47Y5q3,2016-07-31T00:00:00Z,7,Goats,10,,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,10,Chickens,5,0,,1,1,15000.0,1,1,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",QP58gEJbLF8,2016-02-05T00:00:00Z,10,CHICKENS,9,0,,1,1,12000.0,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",Uvc1cgf5XM9,2016-02-05T00:00:00Z,7,GOATS,2,,0,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",hFv6mHJEwd5,2016-01-28T00:00:00Z,7,GOATS,8,,0,1,2,140000.0,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,2,COWS,3,0,0,1,2,1000000.0,2,,,,2,,2,8,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,7,GOATS,4,,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,2,COWS,1,0,0,1,1,530000.0,2,,,,2,,0,1,0,9
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",thYGMAV5F28,2016-01-13T00:00:00Z,10,CHICKENS,6,0,,2,,,1,15,0,,2,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,10,CHICKENS,9,0,,1,2,18000.0,1,1,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",zVWFb5eAbV7,2016-02-05T00:00:00Z,9,PIGS,,2,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x16vgM9iGq3,2016-02-07T00:00:00Z,7,GOATS,3,,0,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",5BM4RJvhSqA,2015-08-10T00:00:00Z,1,BULLS,2,0,0,2,,,2,,,,2,,3,0,1,6
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r4YWWf5e5x3,2015-10-14T00:00:00Z,7,GOATS,29,,0,1,20,14000000.0,1,1,0,,2,,0,5,0,5
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vCMe7iY3tJ,2016-07-16T00:00:00Z,8,Sheep,1,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,10,CHICKENS,21,0,,1,30,450000.0,1,10,0,,2,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UYwovny68h,2016-04-27T00:00:00Z,10,CHICKENS,2,0,,2,,,1,1,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",tNWzZ2EiTjA,2016-07-25T00:00:00Z,7,Goats,5,,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",kAym5mCCtcB,2016-01-16T00:00:00Z,7,GOATS,1,,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uMco3gkx1Z8,2016-02-08T00:00:00Z,,,,,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",6vZXvHtQdG2,2016-01-19T00:00:00Z,7,GOATS,9,,0,1,2,100000.0,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r4YWWf5e5x3,2015-10-14T00:00:00Z,1,BULLS,2,0,0,2,,,2,,,,2,,0,5,0,5
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,7,GOATS,6,,0,1,1,150000.0,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",25LYWDpsci5,2016-02-08T00:00:00Z,10,CHICKENS,15,0,,1,2,30000.0,1,2,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",SDoi2yLPd6,2015-10-15T00:00:00Z,2,COWS,0,2,0,1,1,700000.0,2,,,,2,,0,8,2,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",CR6uc2DJjF2,2016-07-23T00:00:00Z,2,Cows,4,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",9P8HkL34az2,2015-10-22T00:00:00Z,2,COWS,0,0,2,1,1,1700000.0,2,,,,2,,0,8,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",V5nBNdt5Wo9,2016-01-08T00:00:00Z,10,CHICKENS,15,0,,2,,,1,1,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",8r9jJ38EDF2,2016-07-17T00:00:00Z,8,Sheep,1,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,10,CHICKENS,40,0,,2,,,1,5,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Dw3Ud994KTB,2016-03-31T00:00:00Z,8,SHEEP,3,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ypMu1Vkfqo9,2015-10-16T00:00:00Z,10,CHICKENS,10,,,1,3,35000.0,1,2,0,,2,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",fvoTDbKYuW5,2015-10-07T00:00:00Z,10,CHICKENS,10,,,2,,,1,1,0,,2,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",9D4NrgAzDH4,2016-01-30T00:00:00Z,7,GOATS,3,,0,1,7,420000.0,1,1,0,,2,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r4YWWf5e5x3,2015-10-14T00:00:00Z,15,Dogs,1,,,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Jm8YLfzpoy5,2016-01-17T00:00:00Z,7,GOATS,13,,0,2,,,1,2,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",D3k4R1hEUdA,2016-01-06T00:00:00Z,2,COWS,0,0,1,2,,,2,,,,2,,0,8,2,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",CR6uc2DJjF2,2016-07-23T00:00:00Z,10,Chickens,10,0,,1,3,45000.0,1,4,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QJMME7KeMn,2015-11-21T00:00:00Z,7,GOATS,2,,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",43RqATksCs8,2016-01-12T00:00:00Z,7,GOATS,9,,0,1,3,150000.0,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",CLcgNTsm4y7,2015-10-08T00:00:00Z,9,PIGS,,2,,1,1,170000.0,2,,,,2,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",8jLMpgU7qmA,2016-01-07T00:00:00Z,10,CHICKENS,1,0,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,7,GOATS,3,,0,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,7,GOATS,5,,0,2,,,1,1,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",fUwjdZnv1x2,2016-01-17T00:00:00Z,7,GOATS,8,,0,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,2,COWS,1,0,0,1,2,600000.0,2,,,,2,,1,3,0,6
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,15,Dogs,5,,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-08-17T00:00:00Z,10,CHICKENS,,7,,2,,,2,,,,2,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,9,PIGS,,3,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",ZVVKrqxAx48,2016-04-18T00:00:00Z,10,CHICKENS,1,0,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",hFv6mHJEwd5,2016-01-28T00:00:00Z,10,CHICKENS,10,0,,2,,,1,4,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",tNWzZ2EiTjA,2016-07-25T00:00:00Z,10,Chickens,7,0,,2,,,1,3,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",mpqcPSFDpCB,2016-02-03T00:00:00Z,9,PIGS,,3,,2,,,2,,,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,9,PIGS,,5,,1,3,370000.0,1,1,0,,2,,0,0,0,0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",EQUQxBxxA28,2016-07-25T00:00:00Z,2,Cows,5,0,0,2,,,2,,,,2,,0,0,0,10
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,10,Chickens,7,0,,2,,,1,3,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",z9PS7Qjy5L2,2016-04-07T00:00:00Z,10,CHICKENS,12,0,,2,,,1,2,0,,2,,0,0,0,10
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,2,COWS,5,0,0,2,,,2,,,,2,,1,1,,8
