Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Crop type,Field ID,Field name,Crop ID,Crop name,ag6a_02,ag6a_05,ag6a_08_1,ag6a_08_2,ag6a_vs_09
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,permanent,M2,Wakobolo,54,Coffee,100,1,50.0,1,50000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",SqGfB47Y5q3,2016-07-31T00:00:00Z,permanent,M1,Lacocole,21,Cassava,200,1,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",mUQGMG1UT55,2015-08-10T00:00:00Z,fruit,M1,Home garden,71a,Banana Food,150,1,400.0,1,200000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",pfmDHWctSE3,2015-09-11T00:00:00Z,fruit,M1,Home garden,69,Jack fruit,5,1,300.0,1,12000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,fruit,M1,Home garden,71a,Banana Food,200,1,120.0,1,72000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3eWkuw2PPtA,2015-10-09T00:00:00Z,fruit,M4,Waka,71a,Banana Food,50,2,30.0,1,54000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,fruit,M1,Shibalakafu,69,Jack fruit,3,1,150.0,1,30000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",VQjx1ubsk84,2015-09-08T00:00:00Z,fruit,M3,Matooke,71a,Banana Food,30,1,20.0,1,15000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",mUQGMG1UT55,2015-08-10T00:00:00Z,fruit,M3,Sweet potatoes behind house,69,Jack fruit,5,1,400.0,1,40000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Xab6HD3Zh47,2016-01-15T00:00:00Z,permanent,M3,Andra,21,Cassava,400,1,0.0,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GPDYh6MvUT3,2016-04-01T00:00:00Z,fruit,M1,Rusebeya,70,Passion Fruit,4,1,2.0,1,3000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,fruit,M2,Potogacia,74,Papaw,1,1,40.0,1,10000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,fruit,M2,Muchunga,71a,Banana Food,10,1,80.0,1,50000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",VQjx1ubsk84,2015-09-08T00:00:00Z,permanent,M3,Matooke,54,Coffee,20,1,25.0,1,50000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",WmaX2iuVse5,2016-04-06T00:00:00Z,fruit,M1,Bishimbo,74,Papaw,1,1,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,fruit,M1,Potolam,76,Orange,66,1,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",43RqATksCs8,2016-01-12T00:00:00Z,permanent,M5,Muhongo,21,Cassava,1000,2,360.0,1,210000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LAqtBPvPxy,2015-10-07T00:00:00Z,fruit,M1,Home garden,69,Jack fruit,3,1,500.0,1,120000.0
