Country,Partner Organization,longitude,latitude,Region,District,Landscape #,Household ID,Household head ID,Enumerator ID,Time interview start,Date of interview,Supervisor ID,Questionnaire inspection date,Clerk ID,Data entry date,fr_01,fr2_10,fr_5,ag12b_vs_09a,ag12a_vs_10,ag12a_vs_10_other,End Time,Survey Instrument
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",jim2m9kx6y4,aRaUjny6pC6,,2000-01-01 13:30:00 UTC,2015-08-21,VXXtPYtHb53,2015-08-22,YFPdkT7Y2y8,2015-12-26T00:00:00Z,1,4,1451122015031.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",hFv6mHJEwd5,EntDWpEdfTB,,2000-01-01 05:04:00 UTC,2015-08-26,VXXtPYtHb53,2016-01-28,s8w1kT9jvY7,2016-01-28T00:00:00Z,1,3,1453942588510.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",GEpVmB1chZ,rbNAWLN6ZPB,,2000-01-01 14:22:00 UTC,2016-03-13,VXXtPYtHb53,2016-03-14,s8w1kT9jvY7,2016-04-08T00:00:00Z,1,4,1460082798635.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",6vZXvHtQdG2,DZ4LPhfVwG2,,2000-01-01 12:15:00 UTC,2015-08-18,VXXtPYtHb53,2015-08-20,s8w1kT9jvY7,2016-01-19T00:00:00Z,1,3,1453164872296.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,119,"L03",8wVusWBvZSA,DfVDpvDoTGB,,2000-01-01 11:28:00 UTC,2015-07-29,VXXtPYtHb53,2015-07-29,BY4Xcs8y386,2015-07-29T00:00:00Z,1,3,1441607815919.jpg,2,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",RscSHibFMZ,6ALtZ4V73R4,,2000-01-01 12:20:00 UTC,2015-09-16,VXXtPYtHb53,2016-09-20,YFPdkT7Y2y8,2016-01-30T00:00:00Z,1,3,1454141124529.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",thYGMAV5F28,kRTKd427h17,,2000-01-01 12:20:00 UTC,2015-08-26,VXXtPYtHb53,2015-08-28,YFPdkT7Y2y8,2016-01-13T00:00:00Z,1,3,1452670870681.jpg,1,9,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",QJMME7KeMn,gLk2yQgWju3,,2000-01-01 01:20:00 UTC,2015-04-28,VXXtPYtHb53,2015-04-29,YFPdkT7Y2y8,2015-11-21T00:00:00Z,1,3,1448093531943.jpg,1,9,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",UKqsMYWu6S2,pj2DBToP4j7,,2000-01-01 12:35:00 UTC,2016-03-17,VXXtPYtHb53,2016-04-18,YFPdkT7Y2y8,2016-04-06T00:00:00Z,1,4,1462195401731.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",3csKwZMd8vA,Eif7rTjm5S5,,2000-01-01 10:29:00 UTC,2015-05-09,VXXtPYtHb53,2015-05-10,s8w1kT9jvY7,2016-01-06T00:00:00Z,1,3,1452031130292.jpg,2,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",9D4NrgAzDH4,MCb2chBDHL9,,2000-01-01 12:15:00 UTC,2015-09-30,VXXtPYtHb53,2015-10-01,YFPdkT7Y2y8,2016-01-30T00:00:00Z,1,3,1454145451975.jpg,1,10,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,223,"L02",8jLMpgU7qmA,7EQWD7BMDs8,,2000-01-01 02:06:00 UTC,2015-05-02,VXXtPYtHb53,2015-05-03,s8w1kT9jvY7,2016-01-07T00:00:00Z,1,3,1452124748810.jpg,2,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",Uvc1cgf5XM9,BV17aYmg4h8,,2000-01-01 17:55:00 UTC,2015-09-18,VXXtPYtHb53,2015-09-19,s8w1kT9jvY7,2016-02-05T00:00:00Z,1,3,1454891449079.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",p7HQJGp7P14,AWMy7uJT7t8,,2000-01-01 03:15:00 UTC,2015-05-11,VXXtPYtHb53,2015-05-12,s8w1kT9jvY7,2016-01-07T00:00:00Z,1,3,1452193867581.jpg,1,9,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",x16vgM9iGq3,JmFPFAtqdK4,,2000-01-01 14:42:00 UTC,2015-09-16,VXXtPYtHb53,2015-09-21,s8w1kT9jvY7,2016-02-07T00:00:00Z,1,3,1454831226924.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",wJPLc9G7D59,Y5C7nZUyop5,,2000-01-01 03:09:00 UTC,2015-08-26,VXXtPYtHb53,2015-08-28,s8w1kT9jvY7,2016-02-03T00:00:00Z,1,3,1454463494778.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,119,"L03",3f7GFEXbaK,QjpD9EqYUm5,,2000-01-01 11:30:00 UTC,2015-02-14,VXXtPYtHb53,2015-02-18,s8w1kT9jvY7,2015-09-07T00:00:00Z,1,3,1441631959676.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",D3dra7efrt6,jpruA9TTs1A,c4KF8BHGJA8,2000-01-01 12:30:00 UTC,2016-06-04,expyhifP6U2,2016-06-05,c4KF8BHGJA8,2016-07-18T00:00:00Z,1,2015,1468800902698.jpg,1,9,,2000-01-01 01:03:00 UTC,paper
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,119,"L03",vPv6VoT5Hx6,C2prHsorY96,,2000-01-01 11:15:00 UTC,2015-02-16,VXXtPYtHb53,2015-02-17,s8w1kT9jvY7,2015-09-11T00:00:00Z,1,3,1441974136822.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",vsXLkjJ58x2,sHaDDas8tv,c4KF8BHGJA8,2000-01-01 01:35:00 UTC,2016-06-06,expyhifP6U2,2016-06-07,c4KF8BHGJA8,2016-07-27T00:00:00Z,1,2015,1469576016076.jpg,2,,,2000-01-01 03:27:00 UTC,paper
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",ve5Vid3J3j2,gXEx2G1ocE5,,2000-01-01 12:10:00 UTC,2015-03-20,VXXtPYtHb53,2015-03-22,s8w1kT9jvY7,2015-08-16T00:00:00Z,1,3,1439805436914.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,223,"L02",hiJdT15von9,vFuatHrP3k9,,2000-01-01 11:18:00 UTC,2015-05-01,VXXtPYtHb53,2015-11-20,YFPdkT7Y2y8,2015-11-20T00:00:00Z,1,3,1448023664276.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",VHVUj6zT8c6,LUXiDxpZED7,4TSs34S7YSA,2000-01-01 14:21:00 UTC,2016-06-10,expyhifP6U2,2016-06-11,4TSs34S7YSA,2016-07-17T00:00:00Z,1,2015,1468746760287.jpg,2,,,2000-01-01 16:52:00 UTC,paper
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",E9xodbJqWb8,e32mtbSfLr,,2000-01-01 04:17:00 UTC,2015-09-17,VXXtPYtHb53,2015-09-21,s8w1kT9jvY7,2016-02-08T00:00:00Z,1,3,1454902479577.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",akR9WC1ESX,DUjdvrjwt22,,2000-01-01 12:21:00 UTC,2015-03-21,VXXtPYtHb53,2015-03-22,s8w1kT9jvY7,2016-04-15T00:00:00Z,1,4,1460756496130.jpg,1,10,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",2Zy882qHx74,juDZFuDreL4,,2000-01-01 01:10:00 UTC,2015-08-25,VXXtPYtHb53,2016-01-27,s8w1kT9jvY7,2016-01-27T00:00:00Z,1,3,1453928361293.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,223,"L02",ZbpM6thc1b2,RkmzjDWHbC3,,2000-01-01 10:08:00 UTC,2015-05-01,VXXtPYtHb53,2016-05-02,s8w1kT9jvY7,2015-11-22T00:00:00Z,1,3,99181101.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",mpqcPSFDpCB,jArj6oHUaw9,,2000-01-01 12:13:00 UTC,2015-08-20,VXXtPYtHb53,2015-08-23,s8w1kT9jvY7,2016-02-03T00:00:00Z,1,3,1454468138511.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",F6gmnrrGL93,oaGRaDMnB56,4TSs34S7YSA,2000-01-01 14:42:00 UTC,2016-06-01,expyhifP6U2,2016-06-02,4TSs34S7YSA,2016-07-18T00:00:00Z,1,2015,1468833605322.jpg,2,,,2000-01-01 15:24:00 UTC,paper
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",kAKQZBMLkGA,snm4Jpe8zZA,,2000-01-01 03:06:00 UTC,2015-10-04,VXXtPYtHb53,2015-10-05,s8w1kT9jvY7,2016-01-29T00:00:00Z,1,3,1454216376917.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",z9PS7Qjy5L2,iTB8PAZjFv3,,2000-01-01 13:18:00 UTC,2016-03-12,VXXtPYtHb53,2016-03-13,YFPdkT7Y2y8,2016-04-07T00:00:00Z,1,4,1460042459548.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",K28KewnXpk2,iXv8fui8yf9,,2000-01-01 12:36:00 UTC,2015-03-17,VXXtPYtHb53,2015-03-25,YFPdkT7Y2y8,2015-08-17T00:00:00Z,1,3,1439802628978.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",U7Y9xmtZk89,VghLFwjuct6,c4KF8BHGJA8,2000-01-01 03:20:00 UTC,2016-06-30,expyhifP6U2,2016-07-02,c4KF8BHGJA8,2016-07-18T00:00:00Z,1,2015,1468976642117.jpg,2,,,2000-01-01 04:19:00 UTC,paper
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",ypMu1Vkfqo9,YExppPu8uHB,,2000-01-01 12:50:00 UTC,2015-05-05,VXXtPYtHb53,2015-05-06,YFPdkT7Y2y8,2015-10-16T00:00:00Z,1,3,1444988371348.jpg,1,9,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",hyWdWQ552X7,64f7EXgbBQ2,c4KF8BHGJA8,2000-01-01 03:17:00 UTC,2016-06-09,expyhifP6U2,2016-06-10,c4KF8BHGJA8,2016-07-26T00:00:00Z,1,2015,1469482696783.jpg,2,,,2000-01-01 04:12:00 UTC,paper
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",4Ltk7eBsFy2,kyhNd5wDds4,,2000-01-01 14:19:00 UTC,2015-08-25,VXXtPYtHb53,2015-08-28,YFPdkT7Y2y8,2016-01-12T00:00:00Z,1,3,1452603273841.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,404,"L04",9iKLxLjVu77,cafQrPJKT59,,2000-01-01 12:40:00 UTC,2016-03-23,VXXtPYtHb53,2016-03-24,s8w1kT9jvY7,2016-04-10T00:00:00Z,1,4,1460405067306.jpg,1,9,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",vkQ3CHAz8S2,KXSRSRUG1F5,,2000-01-01 23:58:00 UTC,2015-03-18,VXXtPYtHb53,2015-03-18,s8w1kT9jvY7,2016-04-05T00:00:00Z,1,4,1461874273253.jpg,1,10,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",L8vM1Pqk5B6,8LmAdmH6of5,,2000-01-01 14:09:00 UTC,2015-08-29,VXXtPYtHb53,2015-10-30,YFPdkT7Y2y8,2016-02-03T00:00:00Z,1,3,1454500138052.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",bUbW5XZNtd3,j8WaJ64nfJ5,,2000-01-01 11:32:00 UTC,2015-05-05,VXXtPYtHb53,2015-05-06,s8w1kT9jvY7,2015-10-27T00:00:00Z,1,3,1445945604086.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",fqBewDc4e89,sXZi8tLV8A8,c4KF8BHGJA8,2000-01-01 04:31:00 UTC,2016-06-07,expyhifP6U2,2016-06-08,c4KF8BHGJA8,2016-07-28T00:00:00Z,1,2015,1469666258338.jpg,2,,,2000-01-01 05:50:00 UTC,paper
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",uMco3gkx1Z8,ACMJaJmRxy9,,2000-01-01 11:57:00 UTC,2015-09-26,VXXtPYtHb53,2015-09-27,s8w1kT9jvY7,2016-02-08T00:00:00Z,1,3,1454900382453.jpg,1,10,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",zVWFb5eAbV7,gUNxbYX34B3,,2000-01-01 22:21:00 UTC,2015-09-22,VXXtPYtHb53,2015-09-23,s8w1kT9jvY7,2016-02-05T00:00:00Z,1,3,1454704491988.jpg,1,10,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",Te4C6DJXQq6,VBEotSPs94,c4KF8BHGJA8,2000-01-01 14:45:00 UTC,2016-05-27,expyhifP6U2,2016-05-28,c4KF8BHGJA8,2016-07-24T00:00:00Z,1,2015,1469393281680.jpg,2,,,2000-01-01 05:48:00 UTC,paper
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",GsYbe3Kp9a3,D4CFBRzP5g4,,2000-01-01 16:14:00 UTC,2015-08-14,VXXtPYtHb53,2015-12-30,YFPdkT7Y2y8,2015-12-30T00:00:00Z,1,3,1451483446123.jpg,1,9,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",h2NJwtqVTd2,mJYr14dULB4,,2000-01-01 13:00:00 UTC,2015-08-18,VXXtPYtHb53,2015-08-24,YFPdkT7Y2y8,2016-01-10T00:00:00Z,1,3,1452405229089.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",GwMi53segV4,e43wsrLGLjA,,2000-01-01 13:23:00 UTC,2015-05-06,VXXtPYtHb53,2015-05-07,s8w1kT9jvY7,2015-10-20T00:00:00Z,1,3,1445346879815.jpg,1,9,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",GuUwLgiijo2,ijX75fDcE33,,2000-01-01 15:45:00 UTC,2015-03-20,VXXtPYtHb53,2015-03-20,s8w1kT9jvY7,2015-10-16T00:00:00Z,1,3,1445241541677.jpg,1,9,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",6L8XQ2ivNNB,gdp1U4i9d47,,2000-01-01 15:35:00 UTC,2015-10-04,VXXtPYtHb53,2015-10-05,YFPdkT7Y2y8,2016-02-01T00:00:00Z,1,3,1454328181466.jpg,1,10,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,404,"L04",ZVVKrqxAx48,pVjorcRcd33,,2000-01-01 11:49:00 UTC,2015-03-15,VXXtPYtHb53,2015-03-16,s8w1kT9jvY7,2016-04-18T00:00:00Z,1,4,1460941303996.jpg,1,10,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",k6Z9D2Z16q9,V6UEHCTqab3,,2000-01-01 12:30:00 UTC,2015-03-14,VXXtPYtHb53,2015-03-16,s8w1kT9jvY7,2015-10-10T00:00:00Z,1,3,1444571654767.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",xJ36NSni7X2,g9gkVKxh7J7,,2000-01-01 13:04:00 UTC,2016-03-11,VXXtPYtHb53,2016-03-12,YFPdkT7Y2y8,2016-04-24T00:00:00Z,1,4,1462287249677.jpg,2,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",ZHkM7aJSPR8,zgodoB13wh9,,2000-01-01 12:05:00 UTC,2015-09-21,VXXtPYtHb53,2015-09-24,YFPdkT7Y2y8,2016-01-26T00:00:00Z,1,3,1453796741312.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",1DKzT4xkSq9,FVJQXNtQKA7,,2000-01-01 09:15:00 UTC,2015-03-20,VXXtPYtHb53,2015-03-26,YFPdkT7Y2y8,2015-09-11T00:00:00Z,1,3,1441955371701.jpg,1,9,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",uZWP16YfzT5,FGWikFAPE92,,2000-01-01 10:32:00 UTC,2015-05-06,VXXtPYtHb53,2015-05-07,s8w1kT9jvY7,2016-01-05T00:00:00Z,1,3,1452027441579.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",r4YWWf5e5x3,8x3Q2dkWsS7,,2000-01-01 12:34:00 UTC,2015-03-13,VXXtPYtHb53,2015-03-16,s8w1kT9jvY7,2015-10-14T00:00:00Z,1,3,1444813523052.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",QT4VeJxXHv4,brD9DnsLCE6,,2000-01-01 01:06:00 UTC,2015-05-04,VXXtPYtHb53,2015-05-05,YFPdkT7Y2y8,2015-11-20T00:00:00Z,1,3,1448022819026.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,119,"L03",L3z2GfyVdH5,KjQ3YUv47,,2000-01-01 09:00:00 UTC,2014-02-02,VXXtPYtHb53,2014-02-18,s8w1kT9jvY7,2015-08-10T00:00:00Z,1,3,1439278362879.jpg,1,9,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,404,"L04",UBoKCmEGFXB,JHbMM9u63T,,2000-01-01 12:17:00 UTC,2016-03-25,VXXtPYtHb53,2016-04-26,YFPdkT7Y2y8,2016-04-05T00:00:00Z,1,4,1459862480474.jpg,1,10,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",43RqATksCs8,QntAUiDCrPB,,2000-01-01 04:49:00 UTC,2015-10-03,VXXtPYtHb53,2015-10-04,s8w1kT9jvY7,2016-01-12T00:00:00Z,1,3,1454208178234.jpg,2,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",qGGstvM2E46,PVMcauVYrXA,,2000-01-01 23:47:00 UTC,2015-09-30,VXXtPYtHb53,2016-09-01,s8w1kT9jvY7,2016-02-04T00:00:00Z,1,3,1454619434608.jpg,1,10,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",FiycRUoeZh,Wg6YsaCfVB8,,2000-01-01 16:02:00 UTC,2015-09-24,VXXtPYtHb53,2015-09-24,YFPdkT7Y2y8,2016-01-13T00:00:00Z,1,3,1452688459565.jpg,1,10,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,119,"L03",VQjx1ubsk84,6RhVhpPWRG7,,2000-01-01 15:34:00 UTC,2015-02-23,VXXtPYtHb53,2014-02-08,s8w1kT9jvY7,2015-09-08T00:00:00Z,1,3,1441720017243.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",YXV6xbSxws2,gnX1tLqaLZ2,,2000-01-01 15:07:00 UTC,2015-08-14,VXXtPYtHb53,2014-08-15,s8w1kT9jvY7,2016-01-28T00:00:00Z,1,3,1453971795629.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,119,"L03",k3gYMiFrqdB,J8vPprfmDP8,,2000-01-01 12:03:00 UTC,2015-02-24,wTuQ3pc6Be8,2015-02-26,emPA71WCJQ5,2015-08-03T00:00:00Z,1,3,1438594625310.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",fUwjdZnv1x2,mamcS1sGF34,,2000-01-01 11:53:00 UTC,2015-08-27,VXXtPYtHb53,2015-08-28,s8w1kT9jvY7,2016-01-17T00:00:00Z,1,3,1452993055956.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",h5hVCQ5GHc2,HGuYCcWKoq6,,2000-01-01 12:47:00 UTC,2015-03-18,VXXtPYtHb53,2015-03-26,YFPdkT7Y2y8,2015-09-02T00:00:00Z,1,3,1441181547205.jpg,1,9,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",QybMet9zZh8,Vv7QEafPMg5,,2000-01-01 13:00:00 UTC,2015-08-21,VXXtPYtHb53,2015-08-26,YFPdkT7Y2y8,2016-01-06T00:00:00Z,1,3,1452070840343.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",LEzTDqKV6f3,NbxtUuJomP3,,2000-01-01 10:33:00 UTC,2016-03-11,VXXtPYtHb53,2016-03-12,YFPdkT7Y2y8,2016-04-06T00:00:00Z,1,4,1459925035785.jpg,2,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,106,"L03",8WWivGcFUz5,c2GopBhweQ,,2000-01-01 11:03:00 UTC,2015-02-25,wTuQ3pc6Be8,2015-02-26,emPA71WCJQ5,2015-07-30T00:00:00Z,1,3,1438245070604.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",iLvTEBAQTN6,d2SD1H4Udw9,,2000-01-01 13:21:00 UTC,2016-03-09,VXXtPYtHb53,2016-04-12,YFPdkT7Y2y8,2016-04-08T00:00:00Z,1,4,1460115561136.jpg,1,9,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",K28KewnXpk2,asrKru5XoH8,,2000-01-01 12:05:00 UTC,2015-02-13,VXXtPYtHb53,2015-03-17,YFPdkT7Y2y8,2015-09-04T00:00:00Z,1,3,1441366390160.jpg,2,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,404,"L04",WmaX2iuVse5,dqPKmiYMdP8,,2000-01-01 11:42:00 UTC,2016-03-14,VXXtPYtHb53,2016-03-15,YFPdkT7Y2y8,2016-04-06T00:00:00Z,1,4,1462193078127.jpg,1,9,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",wEEPeGoe7x7,4VxgZWrzyXA,c4KF8BHGJA8,2000-01-01 00:26:00 UTC,2015-06-08,expyhifP6U2,2016-06-09,c4KF8BHGJA8,2016-07-31T00:00:00Z,1,2015,1469998121549.jpg,2,,,2000-01-01 03:32:00 UTC,paper
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,04,408,"L04",GPDYh6MvUT3,oqHHY34dxN2,,2000-01-01 11:42:00 UTC,2016-03-22,VXXtPYtHb53,2016-03-23,YFPdkT7Y2y8,2016-04-01T00:00:00Z,1,4,1459503668167.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",gVnZfUnJ4V,aQkAGBa5uPB,4TSs34S7YSA,2000-01-01 12:57:00 UTC,2016-06-08,4TSs34S7YSA,2016-06-09,4TSs34S7YSA,2016-07-12T00:00:00Z,1,2015,1468311200323.jpg,2,,,2000-01-01 02:38:00 UTC,paper
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",Xab6HD3Zh47,DmqAeJKyek7,,2000-01-01 16:50:00 UTC,2015-08-28,VXXtPYtHb53,2015-08-24,s8w1kT9jvY7,2016-01-15T00:00:00Z,1,3,1452822842778.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",yydJpRV8pPB,MQYcvaceS34,,2000-01-01 09:55:00 UTC,2015-04-29,VXXtPYtHb53,2015-04-30,s8w1kT9jvY7,2016-01-05T00:00:00Z,1,3,1451952961150.jpg,1,9,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",SqGfB47Y5q3,dKEQowFTcP6,c4KF8BHGJA8,2000-01-01 02:47:00 UTC,2016-05-28,expyhifP6U2,2016-05-29,c4KF8BHGJA8,2016-07-31T00:00:00Z,1,2015,1469992472684.jpg,1,10,,2000-01-01 03:20:00 UTC,paper
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,01,121,"L03",CLcgNTsm4y7,6JqoG161WgB,,2000-01-01 10:57:00 UTC,2015-02-25,VXXtPYtHb53,2015-02-26,YFPdkT7Y2y8,2015-10-08T00:00:00Z,1,3,1444293243560.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",kJPFgVkrzr8,J3N3imn1St9,,2000-01-01 12:12:00 UTC,2015-08-22,VXXtPYtHb53,2015-08-23,YFPdkT7Y2y8,2016-02-03T00:00:00Z,1,3,1454505319857.jpg,2,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,04,409,"L06",jspz3eC2TW3,99wiMnHnbf7,,2000-01-01 10:44:00 UTC,2015-08-15,VXXtPYtHb53,2015-08-24,s8w1kT9jvY7,2016-01-15T00:00:00Z,1,3,1452815136354.jpg,2,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",fYfZbzp5Nv8,Wzrcget3B55,,2000-01-01 03:00:00 UTC,2015-05-02,VXXtPYtHb53,2015-05-07,s8w1kT9jvY7,2016-01-07T00:00:00Z,1,3,1452201026100.jpg,2,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",kyXkjdQuZSA,6srgcaPN19B,c4KF8BHGJA8,2000-01-01 12:20:00 UTC,2016-06-09,expyhifP6U2,2016-06-10,c4KF8BHGJA8,2016-07-24T00:00:00Z,1,2015,1469385585644.jpg,2,,,2000-01-01 13:47:00 UTC,paper
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",7Yy7Sqs8eRA,2YmWyxW73L9,,2000-01-01 12:13:00 UTC,2015-10-04,VXXtPYtHb53,2015-10-04,s8w1kT9jvY7,2016-02-02T00:00:00Z,1,3,1454547509454.jpg,1,9,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,02,218,"L02",V5nBNdt5Wo9,utRvGyCHtd6,,2000-01-01 10:48:00 UTC,2015-05-13,VXXtPYtHb53,2015-05-14,s8w1kT9jvY7,2016-01-08T00:00:00Z,1,3,1452214772789.jpg,1,9,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,03,313,"L01",tNWzZ2EiTjA,rYRCVddPn52,4TSs34S7YSA,2000-01-01 15:59:00 UTC,2016-06-03,expyhifP6U2,2016-06-04,4TSs34S7YSA,2016-07-25T00:00:00Z,1,2015,1469427678019.jpg,1,10,,2000-01-01 18:02:00 UTC,paper
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,03,329,"L07",uNqoVbaZpG3,qhSx4ftdia4,,2000-01-01 12:13:00 UTC,2015-09-24,VXXtPYtHb53,2015-09-25,YFPdkT7Y2y8,2016-01-19T00:00:00Z,1,3,1453192350990.jpg,1,9,,,
