"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Crop.type","Field.ID","Field.name","Crop.ID","Crop.name","ag6a_02","ag6a_05","ag6a_08_1","ag6a_08_2","ag6a_vs_09"
"398","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QFh29fHsCvA","2015-04-28T00:00:00Z","fruit","M3","Malefoa 2","44","Palm Oil",500,2,600,NA,2400
"399","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1P6K2wcxu7","2015-05-15T00:00:00Z","permanent","M3","Bende 3","21","Cassava",NA,NA,NA,NA,NA
"400","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","fruit","M3","Nameyela 3","12","Paddy",NA,NA,NA,NA,NA
"401","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z","fruit","M1","Gofar 1","21","Cassava",NA,NA,NA,NA,NA
"402","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","1YyZC8Zyxy7","2014-09-24T00:00:00Z","fruit","M2","Plotso","90","Chilies",NA,NA,NA,NA,NA
"403","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z","fruit","M1","Yam Farm","24","Yams",NA,NA,NA,NA,NA
"404","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z","fruit","M5","Odumanse 2","11","Maize",NA,NA,NA,NA,NA
"405","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","fruit","M4","Ponponsu","24","Yams",NA,NA,NA,NA,NA
"406","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","gRQgL3UsPb6","2014-08-24T00:00:00Z","permanent","M1","Lakeside","56","Cocoa",100,2,0,NA,0
"407","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z","fruit","M5","Gbanbaani 2","11","Maize",NA,NA,NA,NA,NA
"408","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","ev9j4bGtBTB","2014-09-02T00:00:00Z","fruit","M5","Efiekyeri","71","Banana",NA,NA,NA,NA,NA
"409","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","fruit","M5","Nameyela 5","11","Maize",NA,NA,NA,NA,NA
"410","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","fruit","M4","Nobi 1","74","Papaw",400,2,2000,NA,600
"411","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z","fruit","M3","Onweso 1","21","Cassava",NA,NA,NA,NA,NA
"412","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z","fruit","M3","Bende 3","57","Rubber",NA,NA,NA,NA,NA
"413","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","d4TMBLeBJr2","2014-12-29T00:00:00Z","fruit","M5","Kukuo 4","11","Maize",NA,NA,NA,NA,NA
"414","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z","fruit","M3","New Nzulezu","56","Cocoa",NA,NA,NA,NA,NA
"415","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","permanent","M1","Kogyekezo","44","Palm Oil",180,2,4800,NA,480
"416","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","HYK4pqongQ7","2014-09-19T00:00:00Z","fruit","M8","Pebramuanu 7","24","Yams",NA,NA,NA,NA,NA
"417","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z","fruit","M2","Kuntenase 2","21","Cassava",NA,NA,NA,NA,NA
"418","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","W8ZrkDDq8B","2014-09-12T00:00:00Z","permanent","M3","Topiase 3","76","Orange",30,2,4,NA,800
"419","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z","fruit","M1","Enyoam 1","24","Yams",NA,NA,NA,NA,NA
"420","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","fruit","M3","Forest","45","Coconut",NA,NA,NA,NA,NA
"421","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","jR5EnTkAqM3","2015-02-09T00:00:00Z","permanent","M1","Yiripuu","11","Maize",NA,NA,NA,NA,NA
"422","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","arUegScQDF9","2014-12-31T00:00:00Z","fruit","M1","Diaresori 1","24","Yams",NA,NA,NA,NA,NA
"423","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QFh29fHsCvA","2015-04-28T00:00:00Z","fruit","M1","Ebolokpole","56","Cocoa",5900,2,2345,NA,7175
"424","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","eze6AQDVxQ4","2014-08-27T00:00:00Z","fruit","M3","Jachie efom","56","Cocoa",NA,NA,NA,NA,NA
"425","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","tcEkwscfpH4","2014-12-22T00:00:00Z","fruit","M2","Simapuu","43","Groundnut",NA,NA,NA,NA,NA
"426","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","e4zTqWoHTi","2015-03-10T00:00:00Z","fruit","M2","Fulani","11","Maize",NA,NA,NA,NA,NA
"427","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","W8ZrkDDq8B","2014-09-12T00:00:00Z","permanent","M2","Topiase 2","45","Coconut",NA,NA,NA,NA,NA
"428","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5G241XCT6VA","2014-09-23T00:00:00Z","fruit","M1","Sreso 1","71","Banana",NA,NA,NA,NA,NA
"429","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uF4YRcniT69","2015-04-15T00:00:00Z","permanent","M2","Ward 4 -2","71","Banana",NA,NA,NA,NA,NA
"430","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","fruit","M1","Konadu","71","Banana",NA,NA,NA,NA,NA
"431","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","fruit","M2","Evila 1","44","Palm Oil",NA,NA,NA,NA,NA
"432","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","PXb5NT8y8n6","2015-02-18T00:00:00Z","fruit","M1","Moarinipuu","11","Maize",NA,NA,NA,NA,NA
"433","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qy7poFPTo22","2015-02-12T00:00:00Z","fruit","M1","Sikaloleka","43","Groundnut",NA,NA,NA,NA,NA
"434","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","PpJDFyaTPe6","2015-05-15T00:00:00Z","permanent","M2","Navrongo 1","45","Coconut",1500,1,12500,NA,3750
"435","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","oGAiiS5KTH6","2014-09-30T00:00:00Z","fruit","M3","Nkanta3","94","Egg Plant",NA,NA,NA,NA,NA
"436","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","PpJDFyaTPe6","2015-05-15T00:00:00Z","permanent","M1","Kong","45","Coconut",1800,2,15000,NA,4300
"437","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","BNLAgvK3aCA","2014-12-17T00:00:00Z","fruit","M3","Weyaayo 3","24","Yams",NA,NA,NA,NA,NA
"438","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","fruit","M3","Ankpa Dede","21","Cassava",NA,NA,NA,NA,NA
"439","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","FEggU1cWz95","2015-03-29T00:00:00Z","fruit","M3","Azanze","56","Cocoa",NA,NA,NA,NA,NA
"440","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","GAwYHaSgWn8","2014-09-07T00:00:00Z","fruit","M3","Odumprele","21","Cassava",NA,NA,NA,NA,NA
"441","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","R24vZdb6HQ7","2014-09-07T00:00:00Z","fruit","M2","Fadjator","11","Maize",NA,NA,NA,NA,NA
"442","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","permanent","M2","Louisa","11","Maize",NA,NA,NA,NA,NA
"443","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","permanent","M6","Kogyakezo 2","56","Cocoa",960,2,0,NA,0
"444","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qAcLcu8zBx5","2015-05-27T00:00:00Z","permanent","M1","Pinase","21","Cassava",NA,NA,NA,NA,NA
"445","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z","permanent","M5","Gbanbaani 2","11","Maize",NA,NA,NA,NA,NA
"446","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z","fruit","M3","Acheampongmaa","56","Cocoa",NA,NA,NA,NA,NA
"447","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z","permanent","M6","Boaman 2","71","Banana",NA,NA,NA,NA,NA
"448","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","fruit","M1","Nelikofe","45","Coconut",NA,NA,NA,NA,NA
"449","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Ta22RrxG4KB","2014-09-10T00:00:00Z","fruit","M3","Kwayamu","21","Cassava",NA,NA,NA,NA,NA
"450","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dQNLmp8vbx7","2015-02-23T00:00:00Z","permanent","M3","Moarinipuu","11","Maize",NA,NA,NA,NA,NA
"451","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","permanent","M5","Kogyakezo 1","44","Palm Oil",360,1,280,NA,1400
"452","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","oGAiiS5KTH6","2014-09-30T00:00:00Z","fruit","M1","Nkanta 1","11","Maize",NA,NA,NA,NA,NA
"453","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z","permanent","M3","Maize Farm","11","Maize",NA,NA,NA,NA,NA
"454","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uA6dFVY3tr2","2014-09-07T00:00:00Z","permanent","M3","Martey 3","11","Maize",NA,NA,NA,NA,NA
"455","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","E3EGXT3BJS5","2014-09-10T00:00:00Z","fruit","M1","Apetensu","44","Palm Oil",NA,NA,NA,NA,NA
"456","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QFh29fHsCvA","2015-04-28T00:00:00Z","fruit","M2","Malefoa 1","45","Coconut",2000,2,200,NA,64
"457","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","fruit","M6","Kogyakezo 2","56","Cocoa",NA,NA,NA,NA,NA
"458","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","nLAqDVxLW42","2014-09-26T00:00:00Z","fruit","M3","Bayirefuom","24","Yams",NA,NA,NA,NA,NA
"459","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","4DD1mGbS2b6","2015-05-15T00:00:00Z","fruit","M2","Rubber Junction 2","44","Palm Oil",500,2,2160,NA,960
"460","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KSchTBWs2p7","2015-02-22T00:00:00Z","permanent","M3","Forest reserve 2","11","Maize",NA,NA,NA,NA,NA
"461","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","aEPhhDYMsKA","2015-02-12T00:00:00Z","fruit","M2","Zozee","11","Maize",NA,NA,NA,NA,NA
"462","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","tcEkwscfpH4","2014-12-22T00:00:00Z","permanent","M1","Kawanapuu","11","Maize",NA,NA,NA,NA,NA
"463","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z","fruit","M1","Kyerewere","45","Coconut",NA,NA,NA,NA,NA
"464","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","GEgBv7HAf68","2015-02-24T00:00:00Z","fruit","M3","Moarinipuu 1","11","Maize",NA,NA,NA,NA,NA
"465","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","fruit","M3","Ankpa Dede","21","Cassava",NA,NA,NA,NA,NA
"466","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","9M4qT2DMJj","2014-08-27T00:00:00Z","permanent","M1","Bokru 1","56","Cocoa",500,2,600,NA,2120
"467","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","NqtNJxp3qaB","2014-08-28T00:00:00Z","fruit","M2","Akyirimade 2","21","Cassava",NA,NA,NA,NA,NA
"468","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1P6K2wcxu7","2015-05-15T00:00:00Z","permanent","M2","Bende 2","45","Coconut",150,2,4800,NA,1440
"469","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4xFbY5oyU82","2014-09-09T00:00:00Z","fruit","M3","Brigadier 2","21","Cassava",NA,NA,NA,NA,NA
"470","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","znLkiipm6hB","2014-08-29T00:00:00Z","fruit","M3","Jachie","56","Cocoa",NA,NA,NA,NA,NA
"471","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z","fruit","M4","Ohia madwene 1","44","Palm Oil",NA,NA,NA,NA,NA
"472","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","iR5ETCSgpV5","2014-09-10T00:00:00Z","fruit","M1","Kwatei 1","21","Cassava",NA,NA,NA,NA,NA
"473","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QYtwXPgNBa3","2015-04-15T00:00:00Z","permanent","M4","Ahunyame 3","44","Palm Oil",400,2,440,NA,400
"474","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","fruit","M1","Nekee","45","Coconut",NA,NA,NA,NA,NA
"475","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","YqAFB2BMNLB","2014-09-28T00:00:00Z","fruit","M2","Tintare 2","94","Egg Plant",NA,NA,NA,NA,NA
"476","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z","fruit","M2","Ginzoli 2","43","Groundnut",NA,NA,NA,NA,NA
"477","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z","fruit","M6","Enyoam 4","11","Maize",NA,NA,NA,NA,NA
"478","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z","permanent","M1","Gaveligaduli 1","11","Maize",NA,NA,NA,NA,NA
"479","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GPMVX5tyrx4","2014-09-28T00:00:00Z","fruit","M1","Paaso 1","24","Yams",NA,NA,NA,NA,NA
"480","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","nLAqDVxLW42","2014-09-26T00:00:00Z","fruit","M2","Eburofuom","11","Maize",NA,NA,NA,NA,NA
"481","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","fruit","M2","Ponponsu","45","Coconut",NA,NA,NA,NA,NA
"482","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jqEwCxargT5","2014-09-13T00:00:00Z","fruit","M2","Boduu","44","Palm Oil",NA,NA,NA,NA,NA
"483","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","jR5EnTkAqM3","2015-02-09T00:00:00Z","fruit","M1","Yiripuu","11","Maize",NA,NA,NA,NA,NA
"484","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z","fruit","M1","Abuasah","44","Palm Oil",NA,NA,NA,NA,NA
"485","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z","fruit","M3","Ankasa 3","56","Cocoa",NA,NA,NA,NA,NA
"486","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","fruit","M2","Kponkpro 1","21","Cassava",NA,NA,NA,NA,NA
"487","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","pEa2FhYEyQ2","2014-12-22T00:00:00Z","permanent","M2","Gyektuwa2","11","Maize",NA,NA,NA,NA,NA
"488","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","eYyzj3xgGn8","2014-09-08T00:00:00Z","permanent","M1","Ndoda Kofe 1","21","Cassava",NA,NA,NA,NA,NA
"489","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z","fruit","M1","Ashime Nii Amoh","75","Pineapple",NA,NA,NA,NA,NA
"490","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","9avkr7kTx68","2015-03-14T00:00:00Z","permanent","M1","Drobem","45","Coconut",400,1,22800,NA,2400
"491","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GDXUCUdQZB6","2014-09-25T00:00:00Z","fruit","M2","Efikyiri 2","94","Egg Plant",NA,NA,NA,NA,NA
"492","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5JcGGbr2Y88","2014-10-05T00:00:00Z","permanent","M1","Anwiamu1","24","Yams",NA,NA,NA,NA,NA
"493","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z","permanent","M2","Kukuo","11","Maize",NA,NA,NA,NA,NA
"494","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","BwcbgH6pxh9","2014-09-13T00:00:00Z","permanent","M1","Ansakye","21","Cassava",NA,NA,NA,NA,NA
"495","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Ta22RrxG4KB","2014-09-10T00:00:00Z","fruit","M1","Kwatei","21","Cassava",NA,NA,NA,NA,NA
"496","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5G241XCT6VA","2014-09-23T00:00:00Z","permanent","M1","Sreso 1","71","Banana",NA,NA,NA,NA,NA
"497","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","P6yZhzEGVc6","2014-08-20T00:00:00Z","permanent","M1","Nsaserem","44","Palm Oil",120,2,0,NA,0
"498","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rzTsdWdr6y3","2014-08-29T00:00:00Z","fruit","M4","Yenkyiri 4","71","Banana",NA,NA,NA,NA,NA
"499","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","fruit","M4","Evila 2","56","Cocoa",NA,NA,NA,NA,NA
"500","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UmXMMFYwnL4","2014-09-28T00:00:00Z","permanent","M2","Cassava","21","Cassava",NA,NA,NA,NA,NA
"501","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","eze6AQDVxQ4","2014-08-27T00:00:00Z","permanent","M1","Anaafomo","56","Cocoa",1000,2,120,NA,410
"502","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WgmUQnWemm7","2014-08-24T00:00:00Z","permanent","M3","Apaaso","44","Palm Oil",180,2,1200,NA,2800
"503","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uCZDB9k9WmA","2015-04-01T00:00:00Z","fruit","M1","Kogyekezo","44","Palm Oil",NA,NA,NA,NA,NA
"504","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","AZbZLMWXXU5","2014-09-03T00:00:00Z","fruit","M4","Aduaso","56","Cocoa",NA,NA,NA,NA,NA
"505","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","pEa2FhYEyQ2","2014-12-22T00:00:00Z","fruit","M1","Gyektuwa1","43","Groundnut",NA,NA,NA,NA,NA
"506","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","XqoC5saQNR5","2014-11-22T00:00:00Z","fruit","M3","Yomayomahu","43","Groundnut",NA,NA,NA,NA,NA
"507","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1P6K2wcxu7","2015-05-15T00:00:00Z","fruit","M2","Bende 2","45","Coconut",NA,NA,NA,NA,NA
"508","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","FEggU1cWz95","2015-03-29T00:00:00Z","fruit","M3","Azanze","56","Cocoa",NA,NA,NA,NA,NA
"509","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z","fruit","M1","Etwekor 1","57","Rubber",NA,NA,NA,NA,NA
"510","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","wTASpGRGc38","2015-05-21T00:00:00Z","fruit","M2","Etwekor 2","44","Palm Oil",500,2,500,NA,10000
"511","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","CTRQQXCQTVB","2014-09-15T00:00:00Z","fruit","M1","Kwashiena no","71","Banana",NA,NA,NA,NA,NA
"512","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","YqAFB2BMNLB","2014-09-28T00:00:00Z","fruit","M3","Tintare 3","11","Maize",NA,NA,NA,NA,NA
"513","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","vVmon4etMR7","2014-08-23T00:00:00Z","permanent","M1","Ponkubre","21","Cassava",NA,NA,NA,NA,NA
"514","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","e4zTqWoHTi","2015-03-10T00:00:00Z","permanent","M1","Guzangu","11","Maize",NA,NA,NA,NA,NA
"515","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","joFqVCsb215","2014-09-07T00:00:00Z","permanent","M1","Nkruakyiri","21","Cassava",NA,NA,NA,NA,NA
"516","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4xFbY5oyU82","2014-09-09T00:00:00Z","permanent","M1","Okogble","21","Cassava",NA,NA,NA,NA,NA
"517","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","BNLAgvK3aCA","2014-12-17T00:00:00Z","fruit","M4","Weyaayo 4","11","Maize",NA,NA,NA,NA,NA
"518","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","v5AnXEEYcG3","2014-09-03T00:00:00Z","fruit","M3","Acheampomaa 2","56","Cocoa",NA,NA,NA,NA,NA
"519","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","PXb5NT8y8n6","2015-02-18T00:00:00Z","fruit","M1","Moarinipuu","87","Tomatoes",NA,NA,NA,NA,NA
"520","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","gRQgL3UsPb6","2014-08-24T00:00:00Z","fruit","M4","Nsuduaso 1","56","Cocoa",NA,NA,NA,NA,NA
"521","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","ignYVcEWdh6","2014-09-27T00:00:00Z","permanent","M1","Kwayani","11","Maize",NA,NA,NA,NA,NA
"522","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","ymaHgFS7sD7","2014-09-28T00:00:00Z","permanent","M2","Garden Eggs Farm","94","Egg Plant",NA,NA,NA,NA,NA
"523","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","permanent","M2","9090","21","Cassava",NA,NA,NA,NA,NA
