Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Crop type,Field ID,Field name,Crop ID,Crop name,ag6a_02,ag6a_05,ag6a_08_1,ag6a_08_2,ag6a_vs_09
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",g2ZqebmF5z8,2014-08-13T00:00:00Z,permanent,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,fruit,M3,Nyumbani 3,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",yE1Xsrhzmk8,2014-10-09T00:00:00Z,permanent,M3,Nyumbani 2,43,Groundnut,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",x3YWH9QUug,2014-12-10T00:00:00Z,fruit,M3,Bondeni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",sAJq9uruKa3,2014-08-11T00:00:00Z,fruit,M1,Shamba la mlimani,851,Lime,7,1,50.0,,120000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",Br9y98ZGdk8,2014-08-13T00:00:00Z,permanent,M2,Shamba la bondeni,22,Sweet Potatoes,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",PuLRmEWBe78,2014-10-07T00:00:00Z,fruit,M1,Kijijini,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,fruit,M3,Nyumbani 3,71,Banana,30,1,10.0,,6000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",iRjEJTUQTW4,2014-09-27T00:00:00Z,permanent,M3,Masimbani,14,Bulrush Millet,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",yE1Xsrhzmk8,2014-10-09T00:00:00Z,fruit,M2,Nyumbani 1,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",ZSL3mumZ4X8,2014-08-12T00:00:00Z,permanent,M1,Shamba la Nyumbani 1,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,permanent,M3,Nyumbani 3,54,Coffee,10,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",pcKda2i8vd5,2014-08-14T00:00:00Z,permanent,M1,Shamba la juu,42,Sesame,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",8RDtceCXmi7,2014-12-09T00:00:00Z,fruit,M2,Nyumbani 2,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-14T00:00:00Z,fruit,M1,Shamba la nyumbani,852,Lemon,2,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",gpPmZSQZXY5,2014-08-11T00:00:00Z,fruit,M1,Shamba la Nyumbani,73,Mango,6,1,100.0,,35000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",Br9y98ZGdk8,2014-08-13T00:00:00Z,fruit,M2,Shamba la bondeni,22,Sweet Potatoes,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",9921bP6EeY4,2014-08-12T00:00:00Z,permanent,M1,Shamba la Bondeni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4FP6ukTTsQ8,2014-08-11T00:00:00Z,permanent,M1,Shamba la Nyumbani,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2014-10-04T00:00:00Z,fruit,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",UDim1j4z9K9,2014-08-13T00:00:00Z,fruit,M2,Kware nje,26,Onions,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",dyd2EZBuR66,2014-08-14T00:00:00Z,permanent,M1,Kisale,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",gULVGjZq1b6,2014-08-12T00:00:00Z,fruit,M1,Shamba la Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",vCAfAwy9KTA,2014-12-24T00:00:00Z,fruit,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",ZAZu9eYNzaA,2014-12-28T00:00:00Z,permanent,M3,Mlimani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",kRcrpHwnrk4,2014-08-12T00:00:00Z,fruit,M1,Shamba la Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",fMF9APviXm9,2015-08-11T00:00:00Z,fruit,M1,Mdamanyafu,76,Orange,5,1,10.0,1,3000.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4LtjetWmyU6,2014-08-11T00:00:00Z,fruit,M1,Shamba la barabarani,304,Timber,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",7NvFkzHDPpA,2014-08-12T00:00:00Z,fruit,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",HWkzcSXQNG2,2014-08-12T00:00:00Z,permanent,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",fKYGZhSCHi5,2014-08-12T00:00:00Z,fruit,M1,Nyumbani,26,Onions,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",9921bP6EeY4,2014-08-12T00:00:00Z,fruit,M1,Shamba la Bondeni,73,Mango,3,1,40.0,,16000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",Br9y98ZGdk8,2014-08-13T00:00:00Z,fruit,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",SUdaBvN6yMB,2014-08-12T00:00:00Z,fruit,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",JdnGCqPhcWB,2014-12-09T00:00:00Z,fruit,M3,Mlimani,16,Wheat,,,,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",Qapm2uWHFt5,2015-09-09T00:00:00Z,fruit,M2,Nyumbani,74,Papaw,15,1,200.0,1,60000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KyapRja3Pi6,2014-12-28T00:00:00Z,fruit,M2,Itala,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",RbeUER44T9B,2014-09-28T00:00:00Z,fruit,M3,Nyamlowo,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ZC9BxGQiLT8,2015-08-31T00:00:00Z,fruit,M1,Nyumbani,852,Lemon,2,1,100.0,1,25000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",ZAXs3MY83J,2014-08-13T00:00:00Z,permanent,M2,Lyanika,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",bbQXrXaEo96,2014-08-13T00:00:00Z,permanent,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",zRYovaahru9,2015-01-14T00:00:00Z,permanent,M1,Shamba la mnazi,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",mZbBzdZE8P5,2014-10-07T00:00:00Z,permanent,M1,Ibumila,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4LtjetWmyU6,2014-08-11T00:00:00Z,permanent,M1,Shamba la barabarani,304,Timber,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",e7KZhetzbx,2014-12-18T00:00:00Z,permanent,M3,Bondeni 3,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",Qapm2uWHFt5,2015-09-09T00:00:00Z,fruit,M2,Nyumbani,71a,Banana Food,30,1,300.0,1,30000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",41YTq8opiW8,2015-04-14T00:00:00Z,fruit,M2,Karibu na mto,31,Beans,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",e7KZhetzbx,2014-12-18T00:00:00Z,fruit,M2,Bondeni 2,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",G8pqkT9RvZB,2015-01-15T00:00:00Z,permanent,M3,Shamba la nyamatolola,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",N1YUZvnVaG5,2014-08-12T00:00:00Z,fruit,M1,Shamba la mjimwema,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",GZButysJgS4,2013-10-16T00:00:00Z,permanent,M1,Shamba la Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KyapRja3Pi6,2014-12-28T00:00:00Z,permanent,M2,Itala,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",G8pqkT9RvZB,2015-01-15T00:00:00Z,fruit,M3,Shamba la nyamatolola,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",onVKoJG2AfA,2014-12-27T00:00:00Z,permanent,M1,Korongoni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",2zFRVcySNg6,2014-08-13T00:00:00Z,permanent,M1,Mgambalenga,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",NnrfSQy1dmA,2014-08-12T00:00:00Z,fruit,M1,Shamba la nyumbani,71,Banana,4,1,150.0,,60000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",ZRuCufE5rt9,2014-08-12T00:00:00Z,permanent,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",yE1Xsrhzmk8,2014-10-09T00:00:00Z,fruit,M1,Ibumila,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KkYJfxvuWf6,2014-12-24T00:00:00Z,permanent,M2,Chentulo,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",LmNxHx7ukq2,2014-08-13T00:00:00Z,fruit,M1,Nyumbani,852,Lemon,3,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",A4HX8ZvF3a8,2015-08-04T00:00:00Z,fruit,M1,Nyumbani,73,Mango,8,1,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",JbsDyyJEsp2,2015-01-14T00:00:00Z,fruit,M1,Nyumbani,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",Nt5ok1nPNM7,2014-12-18T00:00:00Z,permanent,M2,Bondeni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",utcTs5LcPQ7,2014-12-10T00:00:00Z,fruit,M2,Nyumbani 2,80,Guava,2,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",MqCGGaKzuz2,2014-08-11T00:00:00Z,fruit,M1,Shamba la Nyumbani,73,Mango,4,1,80.0,,160000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",tQBVYhTSUx5,2014-10-06T00:00:00Z,permanent,M3,Majengon 2,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",MmsqX496Yo9,2014-08-12T00:00:00Z,fruit,M1,Shamba la bondeni,73,Mango,2,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",QVFH5ibEfX,2014-09-25T00:00:00Z,fruit,M1,Shamba la Mjengwa,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-14T00:00:00Z,fruit,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",KWsyirYykp,2014-08-12T00:00:00Z,permanent,M2,Mgambalenga 2,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",qP3BigSRj28,2014-08-12T00:00:00Z,fruit,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",2GJh9RvP6U3,2014-08-12T00:00:00Z,permanent,M2,Shamba la juu,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",VxhDa2qgmM7,2014-09-27T00:00:00Z,fruit,M4,Nyaluanga,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",RbeUER44T9B,2014-09-28T00:00:00Z,permanent,M2,Uyaule,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",9ES5SSTauT6,2014-08-13T00:00:00Z,fruit,M1,Shamba la nyumbani,73,Mango,6,1,50.0,,25000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",XaYWTVN67N4,2014-12-28T00:00:00Z,fruit,M3,Nyumbani,71,Banana,20,2,300.0,,300000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",MLdLHWK2Qr,2014-12-18T00:00:00Z,permanent,M2,Bondeni 1,31,Beans,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",MLdLHWK2Qr,2014-12-18T00:00:00Z,fruit,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",ZAZu9eYNzaA,2014-12-28T00:00:00Z,fruit,M2,Bondeni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",p5n6hjGyeL,2014-08-12T00:00:00Z,permanent,M1,Shamba la Mtoni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",onVKoJG2AfA,2014-12-27T00:00:00Z,permanent,M2,Mponda,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",m2R4hghXWD6,2014-08-11T00:00:00Z,fruit,M1,Shamba la Nyumbani,74,Papaw,2,2,40.0,,60000.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",NnrfSQy1dmA,2014-08-12T00:00:00Z,fruit,M1,Shamba la nyumbani,73,Mango,3,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",GZButysJgS4,2013-10-16T00:00:00Z,fruit,M1,Shamba la Nyumbani,26,Onions,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-14T00:00:00Z,fruit,M1,Shamba la nyumbani,74,Papaw,10,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uz81YWocVs7,2014-09-29T00:00:00Z,fruit,M1,Nyaluanga,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",N1YUZvnVaG5,2014-08-12T00:00:00Z,permanent,M1,Shamba la mjimwema,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",KWsyirYykp,2014-08-12T00:00:00Z,fruit,M1,Mgambalenga 1,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",BcLx8GwEyf5,2014-08-12T00:00:00Z,fruit,M1,Shamba la nyumbani,73,Mango,6,2,160.0,,200000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",wXNS3oTZiX8,2014-08-12T00:00:00Z,permanent,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,permanent,M1,Nyumbani 1,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",xcn3a9uEQZB,2015-08-08T00:00:00Z,fruit,M1,Nyumbani,80,Guava,4,1,50.0,1,10000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uDCakBEm7VB,2014-09-30T00:00:00Z,fruit,M3,Mkanambe,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",Vuke4bM37hA,2014-12-18T00:00:00Z,permanent,M1,Nyumbani 1,45,Coconut,1,1,5.0,,20000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",8RDtceCXmi7,2014-12-09T00:00:00Z,permanent,M2,Nyumbani 2,60,sugar Cane,15,1,20.0,,6000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",SGWnjCX1hJ3,2014-08-12T00:00:00Z,fruit,M1,Shamba la Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",ziHZfbph8gA,2014-08-12T00:00:00Z,permanent,M2,Shamba la ng'ambo,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4FP6ukTTsQ8,2014-08-11T00:00:00Z,permanent,M2,Shamba la kiyogosi,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",vCAfAwy9KTA,2014-12-24T00:00:00Z,permanent,M1,Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",LwsCZHjGPqA,2014-09-13T00:00:00Z,permanent,M1,Shamba la kinyeta,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",ziHZfbph8gA,2014-08-12T00:00:00Z,fruit,M2,Shamba la ng'ambo,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",ciQdXdUfHV6,2014-09-24T00:00:00Z,permanent,M1,Shamba La Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",fKYGZhSCHi5,2014-08-12T00:00:00Z,permanent,M1,Nyumbani,45,Coconut,6,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",5R7zjWiS4o,2014-12-24T00:00:00Z,fruit,M2,Barabarani,16,Wheat,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,permanent,M1,Bondeni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,fruit,M1,Bondeni,26,Onions,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,fruit,M3,Nyumbani 3,74,Papaw,5,1,20.0,,10000.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",ZSL3mumZ4X8,2014-08-12T00:00:00Z,fruit,M1,Shamba la Nyumbani 1,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",x3YWH9QUug,2014-12-10T00:00:00Z,permanent,M2,Nyumbani 2,54,Coffee,40,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",7GEs4txMBL9,2014-08-14T00:00:00Z,fruit,M2,Bondeni,31,Beans,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pxqThuNPrG,2014-10-03T00:00:00Z,permanent,M1,Jejele,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",7NvFkzHDPpA,2014-08-12T00:00:00Z,fruit,M1,Nyumbani,80,Guava,3,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",bbQXrXaEo96,2014-08-13T00:00:00Z,fruit,M2,Tambalang'ombe,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,fruit,M1,Bondeni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",ayZb55CgmK4,2014-08-13T00:00:00Z,fruit,M1,Shamba la Sokoni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",M2LVH9ENy79,2014-08-13T00:00:00Z,fruit,M1,Mgambalenga,71,Banana,8,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",9WWgnSHHAA6,2014-12-18T00:00:00Z,fruit,M3,Masista 2,16,Wheat,,,,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",A4HX8ZvF3a8,2015-08-04T00:00:00Z,fruit,M1,Nyumbani,71c,Banana Sweet,10,1,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",vCAfAwy9KTA,2014-12-09T00:00:00Z,permanent,M2,Nyumbani 2,23,Irish potatoes,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",onwJq3WmHg2,2014-08-12T00:00:00Z,permanent,M1,Shamba la Shuleni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",rai72yodTZ7,2014-12-24T00:00:00Z,permanent,M1,Mtoni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",QuoaS1YaSX9,2015-08-31T00:00:00Z,fruit,M1,Nyumbani,72,Avocado,2,1,120.0,1,120000.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",2zFRVcySNg6,2014-08-13T00:00:00Z,fruit,M1,Mgambalenga,26,Onions,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",8RDtceCXmi7,2014-12-09T00:00:00Z,permanent,M1,Nyumbani 1,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,fruit,M1,Bondeni,73,Mango,5,1,60.0,,8000.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",teFJypg3MU7,2014-08-11T00:00:00Z,fruit,M1,Mtemikwila,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",9921bP6EeY4,2014-08-12T00:00:00Z,fruit,M1,Shamba la Bondeni,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",znifEwvA5C4,2014-12-11T00:00:00Z,fruit,M1,Nyumbani,80,Guava,2,1,5.0,,5000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uDCakBEm7VB,2014-09-30T00:00:00Z,fruit,M1,Nyumbani 1,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",utcTs5LcPQ7,2014-12-10T00:00:00Z,permanent,M3,Nyumbani 3,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-14T00:00:00Z,fruit,M1,Shamba la nyumbani,73,Mango,6,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",kRcrpHwnrk4,2014-08-12T00:00:00Z,permanent,M1,Shamba la Nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hwqvpwm7Wz7,2014-12-24T00:00:00Z,permanent,M2,Kona,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",aFuKnt435e8,2014-08-12T00:00:00Z,permanent,M4,Shamba la karibu,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",VpdWTmuL8k8,2014-08-13T00:00:00Z,fruit,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",mdqRMX9AQF6,2014-09-24T00:00:00Z,permanent,M1,Nyaluanga 'A',12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ywS4MJJe4cB,2015-08-05T00:00:00Z,fruit,M2,Nyumbani 1,73,Mango,1,1,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",XDQ9iJinQy9,2014-08-11T00:00:00Z,permanent,M1,Shamba la nyumbani,60,sugar Cane,16,1,18.0,,1800.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-14T00:00:00Z,permanent,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",x3YWH9QUug,2014-12-10T00:00:00Z,fruit,M2,Nyumbani 2,204,Peaches,20,1,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",XaYWTVN67N4,2014-12-28T00:00:00Z,fruit,M5,Ng'ambo,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",Qrakmh9TAb7,2014-09-29T00:00:00Z,fruit,M1,Nyeregete,12,Paddy,,,,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",yPna76R7KH6,2014-08-13T00:00:00Z,fruit,M1,Shamba la nyumbani,11,Maize,,,,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",zRYovaahru9,2014-09-30T00:00:00Z,permanent,M1,Shamba la mnazi,12,Paddy,,,,,
